seed,N,intervention_domain,c,DeltaS_photo,DeltaS_art_painting,DeltaS_cartoon,DeltaS_sketch,DeltaS_local,DeltaS_cross_mean,DeltaS_cross_sum,cross_domains_improved,cross_domains_worsened,cross_domains_zero,singleton_class,cross_loss_exceeds_local_gain,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch,DeltaV_local_learning,DeltaV_cross_learning,DeltaV_routing_adjustment,DeltaV,negative_dominant_term
1,25,cartoon,0.15,-0.041958534076760756,-0.05713769142116132,-0.033012268475772766,-0.04110599821523764,-0.033012268475772766,-0.04673407457105324,-0.1402022237131597,0,3,0,C,False,-0.010489633519190189,-0.01428442285529033,-0.008253067118943191,-0.01027649955380941,-0.008253067118943191,-0.03505055592828993,0.0,-0.04330362304723312,cross_loss
1,25,photo,0.0,0.0027283061765820404,-0.013273351585550097,-0.094597822978291,-0.1395674297932833,0.0027283061765820404,-0.08247953478570813,-0.2474386043571244,0,3,0,A,True,0.0,0.0,-0.012504619869208228,0.0,0.0006820765441455101,-0.0618596510892811,0.04867295467592736,-0.012504619869208228,cross_loss
1,25,photo,0.02,0.0027283061765820404,-0.013273351585550097,-0.094597822978291,-0.1395674297932833,0.0027283061765820404,-0.08247953478570813,-0.2474386043571244,0,3,0,A,True,0.0,0.0,-0.017504619869208232,0.0,0.0006820765441455101,-0.0618596510892811,0.043672954675927356,-0.017504619869208232,cross_loss
1,25,photo,0.05,0.0027283061765820404,-0.013273351585550097,-0.094597822978291,-0.1395674297932833,0.0027283061765820404,-0.08247953478570813,-0.2474386043571244,0,3,0,A,True,0.0006820765441455101,-0.0018814623137931585,-0.02364945574457275,0.0,0.0006820765441455101,-0.0618596510892811,0.03632873303091519,-0.0248488415142204,cross_loss
1,25,photo,0.1,0.0027283061765820404,-0.013273351585550097,-0.094597822978291,-0.1395674297932833,0.0027283061765820404,-0.08247953478570813,-0.2474386043571244,0,3,0,A,True,0.0006820765441455101,-0.0033183378963875243,-0.02364945574457275,-0.006289080028029415,0.0006820765441455101,-0.0618596510892811,0.02860277742029141,-0.03257479712484418,cross_loss
1,25,photo,0.15,0.0027283061765820404,-0.013273351585550097,-0.094597822978291,-0.1395674297932833,0.0027283061765820404,-0.08247953478570813,-0.2474386043571244,0,3,0,A,True,0.0006820765441455101,-0.0033183378963875243,-0.02364945574457275,-0.018789080028029426,0.0006820765441455101,-0.0618596510892811,0.016102777420291398,-0.04507479712484419,cross_loss
1,25,sketch,0.0,-0.08597272741560047,-0.09814182459227916,-0.05734498365419238,0.006696392344451629,0.006696392344451629,-0.08048651188735734,-0.241459535662072,0,3,0,A,True,0.0,0.0,-0.012504619869208228,0.0,0.0016740980861129073,-0.060364883915518,0.04618616596019687,-0.012504619869208228,cross_loss
1,25,sketch,0.02,-0.08597272741560047,-0.09814182459227916,-0.05734498365419238,0.006696392344451629,0.006696392344451629,-0.08048651188735734,-0.241459535662072,0,3,0,A,True,0.0,0.0,-0.014336245913548096,0.0,0.0016740980861129073,-0.060364883915518,0.044354539915857,-0.014336245913548096,cross_loss
1,25,sketch,0.05,-0.08597272741560047,-0.09814182459227916,-0.05734498365419238,0.006696392344451629,0.006696392344451629,-0.08048651188735734,-0.241459535662072,0,3,0,A,True,-0.001928548436573252,-0.0018814623137931585,-0.014336245913548096,0.0,0.0016740980861129073,-0.060364883915518,0.04054452916549059,-0.018146256663914506,cross_loss
1,25,sketch,0.1,-0.08597272741560047,-0.09814182459227916,-0.05734498365419238,0.006696392344451629,0.006696392344451629,-0.08048651188735734,-0.241459535662072,0,3,0,A,True,-0.014428548436573235,-0.014381462313793142,-0.014336245913548096,0.0016740980861129073,0.0016740980861129073,-0.060364883915518,0.01721862725160353,-0.041472158577801566,cross_loss
1,25,sketch,0.15,-0.08597272741560047,-0.09814182459227916,-0.05734498365419238,0.006696392344451629,0.006696392344451629,-0.08048651188735734,-0.241459535662072,0,3,0,A,True,-0.021493181853900117,-0.02453545614806979,-0.014336245913548096,0.0016740980861129073,0.0016740980861129073,-0.060364883915518,0.0,-0.058690785829405095,cross_loss
1,50,art_painting,0.0,-0.004574243490499619,-0.010259962650266852,-0.11618909985923154,-0.12761888019119638,-0.010259962650266852,-0.08279407451364251,-0.24838222354092754,0,3,0,C,False,0.0,0.0,-0.012504619869208228,0.0,-0.002564990662566713,-0.062095555885231885,0.05215592667859037,-0.012504619869208228,cross_loss
1,50,art_painting,0.02,-0.004574243490499619,-0.010259962650266852,-0.11618909985923154,-0.12761888019119638,-0.010259962650266852,-0.08279407451364251,-0.24838222354092754,0,3,0,C,False,0.0,0.0,-0.017504619869208232,0.0,-0.002564990662566713,-0.062095555885231885,0.047155926678590365,-0.017504619869208232,cross_loss
1,50,art_painting,0.05,-0.004574243490499619,-0.010259962650266852,-0.11618909985923154,-0.12761888019119638,-0.010259962650266852,-0.08279407451364251,-0.24838222354092754,0,3,0,C,False,-0.0011435608726249047,-0.0018814623137931585,-0.02500461986920824,0.0,-0.002564990662566713,-0.062095555885231885,0.036630903492172295,-0.028029643055626302,cross_loss
1,50,art_painting,0.1,-0.004574243490499619,-0.010259962650266852,-0.11618909985923154,-0.12761888019119638,-0.010259962650266852,-0.08279407451364251,-0.24838222354092754,0,3,0,C,False,-0.0011435608726249047,-0.002564990662566713,-0.029047274964807884,-0.006289080028029415,-0.002564990662566713,-0.062095555885231885,0.02561564001976968,-0.039044906528028916,cross_loss
1,50,art_painting,0.15,-0.004574243490499619,-0.010259962650266852,-0.11618909985923154,-0.12761888019119638,-0.010259962650266852,-0.08279407451364251,-0.24838222354092754,0,3,0,C,False,-0.0011435608726249047,-0.002564990662566713,-0.029047274964807884,-0.018789080028029426,-0.002564990662566713,-0.062095555885231885,0.01311564001976967,-0.05154490652802893,cross_loss
1,50,cartoon,0.0,-0.06219076490012454,-0.12462956728471264,-0.021822845912719768,-0.05651692910414896,-0.021822845912719768,-0.08111242042966205,-0.24333726128898614,0,3,0,C,False,0.0,0.0,-0.005455711478179942,0.0,-0.005455711478179942,-0.060834315322246535,0.060834315322246535,-0.005455711478179942,cross_loss
1,50,cartoon,0.02,-0.06219076490012454,-0.12462956728471264,-0.021822845912719768,-0.05651692910414896,-0.021822845912719768,-0.08111242042966205,-0.24333726128898614,0,3,0,C,False,0.0,0.0,-0.005455711478179942,0.0,-0.005455711478179942,-0.060834315322246535,0.060834315322246535,-0.005455711478179942,cross_loss
1,50,cartoon,0.05,-0.06219076490012454,-0.12462956728471264,-0.021822845912719768,-0.05651692910414896,-0.021822845912719768,-0.08111242042966205,-0.24333726128898614,0,3,0,C,False,-0.001928548436573252,-0.0018814623137931585,-0.005455711478179942,0.0,-0.005455711478179942,-0.060834315322246535,0.057024304571880124,-0.009265722228546353,cross_loss
1,50,cartoon,0.1,-0.06219076490012454,-0.12462956728471264,-0.021822845912719768,-0.05651692910414896,-0.021822845912719768,-0.08111242042966205,-0.24333726128898614,0,3,0,C,False,-0.014428548436573235,-0.014381462313793142,-0.005455711478179942,-0.006289080028029415,-0.005455711478179942,-0.060834315322246535,0.025735224543850743,-0.040554802256575734,cross_loss
1,50,cartoon,0.15,-0.06219076490012454,-0.12462956728471264,-0.021822845912719768,-0.05651692910414896,-0.021822845912719768,-0.08111242042966205,-0.24333726128898614,0,3,0,C,False,-0.015547691225031135,-0.026881462313793153,-0.005455711478179942,-0.01412923227603724,-0.005455711478179942,-0.060834315322246535,0.004275929507385007,-0.06201409729304147,cross_loss
1,50,photo,0.0,0.00017593244194225033,-0.021863301725270068,-0.15285706165570123,-0.24169194747672246,0.00017593244194225033,-0.13880410361923126,-0.41641231085769376,0,3,0,A,True,0.0,0.0,-0.012504619869208228,0.0,4.398311048556258e-05,-0.10410307771442344,0.09155447473472965,-0.012504619869208228,cross_loss
1,50,photo,0.02,0.00017593244194225033,-0.021863301725270068,-0.15285706165570123,-0.24169194747672246,0.00017593244194225033,-0.13880410361923126,-0.41641231085769376,0,3,0,A,True,0.0,0.0,-0.017504619869208232,0.0,4.398311048556258e-05,-0.10410307771442344,0.08655447473472964,-0.017504619869208232,cross_loss
1,50,photo,0.05,0.00017593244194225033,-0.021863301725270068,-0.15285706165570123,-0.24169194747672246,0.00017593244194225033,-0.13880410361923126,-0.41641231085769376,0,3,0,A,True,4.398311048556258e-05,-0.0018814623137931585,-0.02500461986920824,0.0,4.398311048556258e-05,-0.10410307771442344,0.07721699553142204,-0.026842099072515835,cross_loss
1,50,photo,0.1,0.00017593244194225033,-0.021863301725270068,-0.15285706165570123,-0.24169194747672246,0.00017593244194225033,-0.13880410361923126,-0.41641231085769376,0,3,0,A,True,4.398311048556258e-05,-0.005465825431317517,-0.03750461986920822,-0.006289080028029415,4.398311048556258e-05,-0.10410307771442344,0.054843552385868286,-0.04921554221806959,cross_loss
1,50,photo,0.15,0.00017593244194225033,-0.021863301725270068,-0.15285706165570123,-0.24169194747672246,0.00017593244194225033,-0.13880410361923126,-0.41641231085769376,0,3,0,A,True,4.398311048556258e-05,-0.005465825431317517,-0.03821426541392531,-0.018789080028029426,4.398311048556258e-05,-0.10410307771442344,0.04163390684115119,-0.06242518776278669,cross_loss
1,50,sketch,0.0,-0.2747772832072849,-0.24976030673483268,-0.08607049964052216,-0.04964657521999083,-0.04964657521999083,-0.20353602986087993,-0.6106080895826398,0,3,0,C,False,0.0,0.0,-0.012504619869208228,0.0,-0.012411643804997707,-0.15265202239565995,0.15255904633144943,-0.012504619869208228,cross_loss
1,50,sketch,0.02,-0.2747772832072849,-0.24976030673483268,-0.08607049964052216,-0.04964657521999083,-0.04964657521999083,-0.20353602986087993,-0.6106080895826398,0,3,0,C,False,0.0,0.0,-0.017504619869208232,0.0,-0.012411643804997707,-0.15265202239565995,0.14755904633144942,-0.017504619869208232,cross_loss
1,50,sketch,0.05,-0.2747772832072849,-0.24976030673483268,-0.08607049964052216,-0.04964657521999083,-0.04964657521999083,-0.20353602986087993,-0.6106080895826398,0,3,0,C,False,-0.001928548436573252,-0.0018814623137931585,-0.02151762491013054,0.0,-0.012411643804997707,-0.15265202239565995,0.1397360305401607,-0.02532763566049695,cross_loss
1,50,sketch,0.1,-0.2747772832072849,-0.24976030673483268,-0.08607049964052216,-0.04964657521999083,-0.04964657521999083,-0.20353602986087993,-0.6106080895826398,0,3,0,C,False,-0.014428548436573235,-0.014381462313793142,-0.02151762491013054,-0.006289080028029415,-0.012411643804997707,-0.15265202239565995,0.10844695051213131,-0.05661671568852633,cross_loss
1,50,sketch,0.15,-0.2747772832072849,-0.24976030673483268,-0.08607049964052216,-0.04964657521999083,-0.04964657521999083,-0.20353602986087993,-0.6106080895826398,0,3,0,C,False,-0.026928548436573246,-0.026881462313793153,-0.02151762491013054,-0.012411643804997707,-0.012411643804997707,-0.15265202239565995,0.077324386735163,-0.08773927946549465,cross_loss
1,100,art_painting,0.0,-0.012404590483408362,0.007212289408451422,-0.13943364693905302,-0.18477113725779604,0.007212289408451422,-0.11220312489341915,-0.3366093746802574,0,3,0,A,True,0.0,0.0,-0.012504619869208228,0.0,0.0018030723521128555,-0.08415234367006436,0.06984465144874327,-0.012504619869208228,cross_loss
1,100,art_painting,0.02,-0.012404590483408362,0.007212289408451422,-0.13943364693905302,-0.18477113725779604,0.007212289408451422,-0.11220312489341915,-0.3366093746802574,0,3,0,A,True,0.0,0.0,-0.017504619869208232,0.0,0.0018030723521128555,-0.08415234367006436,0.06484465144874327,-0.017504619869208232,cross_loss
1,100,art_painting,0.05,-0.012404590483408362,0.007212289408451422,-0.13943364693905302,-0.18477113725779604,0.007212289408451422,-0.11220312489341915,-0.3366093746802574,0,3,0,A,True,-0.001928548436573252,0.0018030723521128555,-0.02500461986920824,0.0,0.0018030723521128555,-0.08415234367006436,0.057219175364282865,-0.025130095953668635,cross_loss
1,100,art_painting,0.1,-0.012404590483408362,0.007212289408451422,-0.13943364693905302,-0.18477113725779604,0.007212289408451422,-0.11220312489341915,-0.3366093746802574,0,3,0,A,True,-0.0031011476208520905,0.0018030723521128555,-0.034858411734763256,-0.006289080028029415,0.0018030723521128555,-0.08415234367006436,0.039903704286419595,-0.042445567031531906,cross_loss
1,100,art_painting,0.15,-0.012404590483408362,0.007212289408451422,-0.13943364693905302,-0.18477113725779604,0.007212289408451422,-0.11220312489341915,-0.3366093746802574,0,3,0,A,True,-0.0031011476208520905,0.0018030723521128555,-0.034858411734763256,-0.018789080028029426,0.0018030723521128555,-0.08415234367006436,0.027403704286419583,-0.05494556703153192,cross_loss
1,100,cartoon,0.0,-0.13734796904986013,-0.2112927831197386,-0.08346625367657778,-0.09877014648731697,-0.08346625367657778,-0.1491369662189719,-0.4474108986569157,0,3,0,C,False,0.0,0.0,-0.012504619869208228,0.0,-0.020866563419144446,-0.11185272466422891,0.12021466821416514,-0.012504619869208228,cross_loss
1,100,cartoon,0.02,-0.13734796904986013,-0.2112927831197386,-0.08346625367657778,-0.09877014648731697,-0.08346625367657778,-0.1491369662189719,-0.4474108986569157,0,3,0,C,False,0.0,0.0,-0.017504619869208232,0.0,-0.020866563419144446,-0.11185272466422891,0.11521466821416514,-0.017504619869208232,cross_loss
1,100,cartoon,0.05,-0.13734796904986013,-0.2112927831197386,-0.08346625367657778,-0.09877014648731697,-0.08346625367657778,-0.1491369662189719,-0.4474108986569157,0,3,0,C,False,-0.001928548436573252,-0.0018814623137931585,-0.020866563419144446,0.0,-0.020866563419144446,-0.11185272466422891,0.10804271391386251,-0.024676574169510856,cross_loss
1,100,cartoon,0.1,-0.13734796904986013,-0.2112927831197386,-0.08346625367657778,-0.09877014648731697,-0.08346625367657778,-0.1491369662189719,-0.4474108986569157,0,3,0,C,False,-0.014428548436573235,-0.014381462313793142,-0.020866563419144446,-0.006289080028029415,-0.020866563419144446,-0.11185272466422891,0.07675363388583313,-0.05596565419754024,cross_loss
1,100,cartoon,0.15,-0.13734796904986013,-0.2112927831197386,-0.08346625367657778,-0.09877014648731697,-0.08346625367657778,-0.1491369662189719,-0.4474108986569157,0,3,0,C,False,-0.026928548436573246,-0.026881462313793153,-0.020866563419144446,-0.018789080028029426,-0.020866563419144446,-0.11185272466422891,0.0392536338858331,-0.09346565419754027,cross_loss
1,100,photo,0.0,0.015130190007037192,-0.039029774906780834,-0.17389088842829004,-0.24805497036847096,0.015130190007037192,-0.15365854456784728,-0.46097563370354183,0,3,0,A,True,0.0,0.0,-0.012504619869208228,0.0,0.003782547501759298,-0.11524390842588546,0.09895674105491793,-0.012504619869208228,cross_loss
1,100,photo,0.02,0.015130190007037192,-0.039029774906780834,-0.17389088842829004,-0.24805497036847096,0.015130190007037192,-0.15365854456784728,-0.46097563370354183,0,3,0,A,True,0.0,0.0,-0.017504619869208232,0.0,0.003782547501759298,-0.11524390842588546,0.09395674105491793,-0.017504619869208232,cross_loss
1,100,photo,0.05,0.015130190007037192,-0.039029774906780834,-0.17389088842829004,-0.24805497036847096,0.015130190007037192,-0.15365854456784728,-0.46097563370354183,0,3,0,A,True,0.003782547501759298,-0.0018814623137931585,-0.02500461986920824,0.0,0.003782547501759298,-0.11524390842588546,0.08835782624288406,-0.0231035346812421,cross_loss
1,100,photo,0.1,0.015130190007037192,-0.039029774906780834,-0.17389088842829004,-0.24805497036847096,0.015130190007037192,-0.15365854456784728,-0.46097563370354183,0,3,0,A,True,0.003782547501759298,-0.009757443726695209,-0.03750461986920822,-0.006289080028029415,0.003782547501759298,-0.11524390842588546,0.06169276480195261,-0.04976859612217355,cross_loss
1,100,photo,0.15,0.015130190007037192,-0.039029774906780834,-0.17389088842829004,-0.24805497036847096,0.015130190007037192,-0.15365854456784728,-0.46097563370354183,0,3,0,A,True,0.003782547501759298,-0.009757443726695209,-0.04347272210707251,-0.018789080028029426,0.003782547501759298,-0.11524390842588546,0.043224662564088315,-0.06823669836003785,cross_loss
1,100,sketch,0.0,-0.47676012477379087,-0.45344563083312944,-0.24769736425081224,-0.14473565150760004,-0.14473565150760004,-0.39263437328591083,-1.1779031198577326,0,3,0,C,False,0.0,0.0,-0.012504619869208228,0.0,-0.03618391287690001,-0.2944757799644331,0.318155072972125,-0.012504619869208228,cross_loss
1,100,sketch,0.02,-0.47676012477379087,-0.45344563083312944,-0.24769736425081224,-0.14473565150760004,-0.14473565150760004,-0.39263437328591083,-1.1779031198577326,0,3,0,C,False,0.0,0.0,-0.017504619869208232,0.0,-0.03618391287690001,-0.2944757799644331,0.31315507297212497,-0.017504619869208232,cross_loss
1,100,sketch,0.05,-0.47676012477379087,-0.45344563083312944,-0.24769736425081224,-0.14473565150760004,-0.14473565150760004,-0.39263437328591083,-1.1779031198577326,0,3,0,C,False,-0.001928548436573252,-0.0018814623137931585,-0.02500461986920824,0.0,-0.03618391287690001,-0.2944757799644331,0.30184506222175855,-0.02881463061957465,cross_loss
1,100,sketch,0.1,-0.47676012477379087,-0.45344563083312944,-0.24769736425081224,-0.14473565150760004,-0.14473565150760004,-0.39263437328591083,-1.1779031198577326,0,3,0,C,False,-0.014428548436573235,-0.014381462313793142,-0.03750461986920822,-0.006289080028029415,-0.03618391287690001,-0.2944757799644331,0.25805598219372916,-0.07260371064760401,cross_loss
1,100,sketch,0.15,-0.47676012477379087,-0.45344563083312944,-0.24769736425081224,-0.14473565150760004,-0.14473565150760004,-0.39263437328591083,-1.1779031198577326,0,3,0,C,False,-0.026928548436573246,-0.026881462313793153,-0.05000461986920823,-0.018789080028029426,-0.03618391287690001,-0.2944757799644331,0.2080559821937291,-0.12260371064760406,cross_loss
2,25,art_painting,0.0,0.02521845470359707,0.04835932741109483,-0.020899977701685946,-0.055714525572149065,0.04835932741109483,-0.017132016190079313,-0.05139604857023794,1,2,0,A,True,0.0,0.012089831852773708,-0.005224994425421486,0.0,0.012089831852773708,-0.012849012142559485,0.007624017717137999,0.006864837427352222,not_negative
2,25,art_painting,0.02,0.02521845470359707,0.04835932741109483,-0.020899977701685946,-0.055714525572149065,0.04835932741109483,-0.017132016190079313,-0.05139604857023794,1,2,0,A,True,0.0004065763000293543,0.012089831852773708,-0.005224994425421486,0.0,0.012089831852773708,-0.012849012142559485,0.008030594017167353,0.007271413727381576,not_negative
2,25,art_painting,0.05,0.02521845470359707,0.04835932741109483,-0.020899977701685946,-0.055714525572149065,0.04835932741109483,-0.017132016190079313,-0.05139604857023794,1,2,0,A,True,0.006304613675899268,0.012089831852773708,-0.005224994425421486,0.0,0.012089831852773708,-0.012849012142559485,0.013928631393037266,0.01316945110325149,not_negative
2,25,art_painting,0.1,0.02521845470359707,0.04835932741109483,-0.020899977701685946,-0.055714525572149065,0.04835932741109483,-0.017132016190079313,-0.05139604857023794,1,2,0,A,True,0.006304613675899268,0.012089831852773708,-0.005224994425421486,0.0,0.012089831852773708,-0.012849012142559485,0.013928631393037266,0.01316945110325149,not_negative
2,25,art_painting,0.15,0.02521845470359707,0.04835932741109483,-0.020899977701685946,-0.055714525572149065,0.04835932741109483,-0.017132016190079313,-0.05139604857023794,1,2,0,A,True,0.006304613675899268,0.012089831852773708,-0.005224994425421486,-0.009147629238440091,0.012089831852773708,-0.012849012142559485,0.004781002154597175,0.004021821864811398,not_negative
2,25,cartoon,0.0,0.0005067779181875398,-0.02575419396644829,-0.010669088372435964,-0.0435691682893965,-0.010669088372435964,-0.02293886144588575,-0.06881658433765725,1,2,0,C,False,0.0,-0.006190303291426474,-0.002667272093108991,0.0,-0.002667272093108991,-0.017204146084414312,0.011013842792987838,-0.008857575384535465,cross_loss
2,25,cartoon,0.02,0.0005067779181875398,-0.02575419396644829,-0.010669088372435964,-0.0435691682893965,-0.010669088372435964,-0.02293886144588575,-0.06881658433765725,1,2,0,C,False,0.0,-0.006438548491612073,-0.002667272093108991,0.0,-0.002667272093108991,-0.017204146084414312,0.01076559759280224,-0.009105820584721064,cross_loss
2,25,cartoon,0.05,0.0005067779181875398,-0.02575419396644829,-0.010669088372435964,-0.0435691682893965,-0.010669088372435964,-0.02293886144588575,-0.06881658433765725,1,2,0,C,False,0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,0.0,-0.002667272093108991,-0.017204146084414312,0.010892292072349125,-0.008979126105174179,cross_loss
2,25,cartoon,0.1,0.0005067779181875398,-0.02575419396644829,-0.010669088372435964,-0.0435691682893965,-0.010669088372435964,-0.02293886144588575,-0.06881658433765725,1,2,0,C,False,0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,0.0,-0.002667272093108991,-0.017204146084414312,0.010892292072349125,-0.008979126105174179,cross_loss
2,25,cartoon,0.15,0.0005067779181875398,-0.02575419396644829,-0.010669088372435964,-0.0435691682893965,-0.010669088372435964,-0.02293886144588575,-0.06881658433765725,1,2,0,C,False,0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,-0.009147629238440091,-0.002667272093108991,-0.017204146084414312,0.001744662833909033,-0.01812675534361427,cross_loss
2,25,photo,0.0,0.010264197138502018,-0.002119998624426689,-0.0771800241710362,-0.122732679611395,0.010264197138502018,-0.0673442341356193,-0.2020327024068579,0,3,0,A,True,0.0,-0.0005299996561066722,-0.011292622791514412,0.0,0.0025660492846255045,-0.05050817560171447,0.036119503869467884,-0.011822622447621084,cross_loss
2,25,photo,0.02,0.010264197138502018,-0.002119998624426689,-0.0771800241710362,-0.122732679611395,0.010264197138502018,-0.0673442341356193,-0.2020327024068579,0,3,0,A,True,0.0,-0.0005299996561066722,-0.016292622791514416,0.0,0.0025660492846255045,-0.05050817560171447,0.03111950386946788,-0.01682262244762109,cross_loss
2,25,photo,0.05,0.010264197138502018,-0.002119998624426689,-0.0771800241710362,-0.122732679611395,0.010264197138502018,-0.0673442341356193,-0.2020327024068579,0,3,0,A,True,0.0025660492846255045,-0.0005299996561066722,-0.01929500604275905,0.0,0.0025660492846255045,-0.05050817560171447,0.03068316990284875,-0.017258956414240217,cross_loss
2,25,photo,0.1,0.010264197138502018,-0.002119998624426689,-0.0771800241710362,-0.122732679611395,0.010264197138502018,-0.0673442341356193,-0.2020327024068579,0,3,0,A,True,0.0025660492846255045,-0.0005299996561066722,-0.01929500604275905,0.0,0.0025660492846255045,-0.05050817560171447,0.03068316990284875,-0.017258956414240217,cross_loss
2,25,photo,0.15,0.010264197138502018,-0.002119998624426689,-0.0771800241710362,-0.122732679611395,0.010264197138502018,-0.0673442341356193,-0.2020327024068579,0,3,0,A,True,0.0025660492846255045,-0.0005299996561066722,-0.01929500604275905,-0.009147629238440091,0.0025660492846255045,-0.05050817560171447,0.02153554066440866,-0.02640658565268031,cross_loss
2,25,sketch,0.0,-0.06566988431758813,-0.13884122520093445,-0.025347819294356366,0.045646185877462164,0.045646185877462164,-0.07661964293762631,-0.22985892881287895,0,3,0,A,True,0.0,-0.006190303291426474,-0.006336954823589092,0.0,0.011411546469365541,-0.05746473220321974,0.03352592761883863,-0.012527258115015566,cross_loss
2,25,sketch,0.02,-0.06566988431758813,-0.13884122520093445,-0.025347819294356366,0.045646185877462164,0.045646185877462164,-0.07661964293762631,-0.22985892881287895,0,3,0,A,True,0.0,-0.011190303291426479,-0.006336954823589092,0.0,0.011411546469365541,-0.05746473220321974,0.028525927618838626,-0.01752725811501557,cross_loss
2,25,sketch,0.05,-0.06566988431758813,-0.13884122520093445,-0.025347819294356366,0.045646185877462164,0.045646185877462164,-0.07661964293762631,-0.22985892881287895,0,3,0,A,True,-0.0016019626241300933,-0.018690303291426485,-0.006336954823589092,0.0,0.011411546469365541,-0.05746473220321974,0.019423964994708526,-0.02662922073914567,cross_loss
2,25,sketch,0.1,-0.06566988431758813,-0.13884122520093445,-0.025347819294356366,0.045646185877462164,0.045646185877462164,-0.07661964293762631,-0.22985892881287895,0,3,0,A,True,-0.014101962624130077,-0.03119030329142647,-0.006336954823589092,0.008059175707805621,0.011411546469365541,-0.05746473220321974,0.0024831407025141805,-0.043570045031340016,cross_loss
2,25,sketch,0.15,-0.06566988431758813,-0.13884122520093445,-0.025347819294356366,0.045646185877462164,0.045646185877462164,-0.07661964293762631,-0.22985892881287895,0,3,0,A,True,-0.016417471079397034,-0.03471030630023361,-0.006336954823589092,0.011411546469365541,0.011411546469365541,-0.05746473220321974,0.0,-0.046053185733854196,cross_loss
2,50,art_painting,0.0,0.015366237954828499,0.0436495382495814,-0.04367255129515024,0.010201430179814008,0.0436495382495814,-0.006034961053502578,-0.018104883160507734,2,1,0,A,False,0.0,0.01091238456239535,-0.01091813782378756,0.0,0.01091238456239535,-0.004526220790126934,-0.006391917033660627,-5.753261392210662e-06,routing_transform
2,50,art_painting,0.02,0.015366237954828499,0.0436495382495814,-0.04367255129515024,0.010201430179814008,0.0436495382495814,-0.006034961053502578,-0.018104883160507734,2,1,0,A,False,0.0,0.01091238456239535,-0.01091813782378756,0.0,0.01091238456239535,-0.004526220790126934,-0.006391917033660627,-5.753261392210662e-06,routing_transform
2,50,art_painting,0.05,0.015366237954828499,0.0436495382495814,-0.04367255129515024,0.010201430179814008,0.0436495382495814,-0.006034961053502578,-0.018104883160507734,2,1,0,A,False,0.0038415594887071247,0.01091238456239535,-0.01091813782378756,0.0,0.01091238456239535,-0.004526220790126934,-0.002550357544953502,0.003835806227314914,not_negative
2,50,art_painting,0.1,0.015366237954828499,0.0436495382495814,-0.04367255129515024,0.010201430179814008,0.0436495382495814,-0.006034961053502578,-0.018104883160507734,2,1,0,A,False,0.0038415594887071247,0.01091238456239535,-0.01091813782378756,0.0,0.01091238456239535,-0.004526220790126934,-0.002550357544953502,0.003835806227314914,not_negative
2,50,art_painting,0.15,0.015366237954828499,0.0436495382495814,-0.04367255129515024,0.010201430179814008,0.0436495382495814,-0.006034961053502578,-0.018104883160507734,2,1,0,A,False,0.0038415594887071247,0.01091238456239535,-0.01091813782378756,0.002550357544953502,0.01091238456239535,-0.004526220790126934,0.0,0.006386163772268416,not_negative
2,50,cartoon,0.0,-0.019867333906742668,-0.0667078853845362,-0.03825839380628138,-0.035757528132453587,-0.03825839380628138,-0.04077758247457749,-0.12233274742373246,0,3,0,C,False,0.0,-0.006190303291426474,-0.009564598451570344,0.0,-0.009564598451570344,-0.030583186855933114,0.02439288356450664,-0.01575490174299682,cross_loss
2,50,cartoon,0.02,-0.019867333906742668,-0.0667078853845362,-0.03825839380628138,-0.035757528132453587,-0.03825839380628138,-0.04077758247457749,-0.12233274742373246,0,3,0,C,False,0.0,-0.011190303291426479,-0.009564598451570344,0.0,-0.009564598451570344,-0.030583186855933114,0.019392883564506636,-0.020754901742996823,cross_loss
2,50,cartoon,0.05,-0.019867333906742668,-0.0667078853845362,-0.03825839380628138,-0.035757528132453587,-0.03825839380628138,-0.04077758247457749,-0.12233274742373246,0,3,0,C,False,-0.0016019626241300933,-0.01667697134613405,-0.009564598451570344,0.0,-0.009564598451570344,-0.030583186855933114,0.01230425288566897,-0.027843532421834488,cross_loss
2,50,cartoon,0.1,-0.019867333906742668,-0.0667078853845362,-0.03825839380628138,-0.035757528132453587,-0.03825839380628138,-0.04077758247457749,-0.12233274742373246,0,3,0,C,False,-0.004966833476685667,-0.01667697134613405,-0.009564598451570344,0.0,-0.009564598451570344,-0.030583186855933114,0.008939382033113397,-0.031208403274390062,cross_loss
2,50,cartoon,0.15,-0.019867333906742668,-0.0667078853845362,-0.03825839380628138,-0.035757528132453587,-0.03825839380628138,-0.04077758247457749,-0.12233274742373246,0,3,0,C,False,-0.004966833476685667,-0.01667697134613405,-0.009564598451570344,-0.008939382033113397,-0.009564598451570344,-0.030583186855933114,0.0,-0.04014778530750346,cross_loss
2,50,photo,0.0,0.029603733719418046,-0.0016645321382884326,-0.12970407866890743,-0.15927632895792887,0.029603733719418046,-0.0968816465883749,-0.29064493976512473,0,3,0,A,True,0.0,-0.00041613303457210815,-0.011292622791514412,0.0,0.0074009334298545115,-0.07266123494128118,0.05355154568534015,-0.01170875582608652,cross_loss
