seed,domain,N,method,c,V_F0,V,DeltaV,routing_F0,routing,DeltaV_contribution_photo,DeltaV_contribution_art_painting,DeltaV_contribution_cartoon,DeltaV_contribution_sketch
1,cartoon,100,STD,0.1,0.7789813096653946,0.7230156554678544,-0.05596565419754018,"F,F,F,F","D,D,F,D",-0.014428548436573235,-0.014381462313793142,-0.020866563419144446,-0.006289080028029415
1,cartoon,100,STD,0.15,0.7789813096653946,0.6855156554678543,-0.09346565419754027,"F,F,F,F","D,D,F,D",-0.026928548436573246,-0.026881462313793153,-0.020866563419144446,-0.018789080028029426
1,cartoon,100,O50,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,cartoon,100,O50,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,cartoon,100,O50,0.05,0.7851922296373651,0.7630615564196027,-0.02213067321776241,"F,F,F,D","D,D,F,D",-0.001928548436573252,-0.0018814623137931585,-0.018320662467395943,0.0
1,cartoon,100,O50,0.1,0.7789813096653946,0.7255615564196027,-0.053419753245791846,"F,F,F,F","D,D,F,D",-0.014428548436573235,-0.014381462313793142,-0.018320662467395943,-0.006289080028029415
1,cartoon,100,O50,0.15,0.7789813096653946,0.6880615564196028,-0.09091975324579182,"F,F,F,F","D,D,F,D",-0.026928548436573246,-0.026881462313793153,-0.018320662467395943,-0.018789080028029426
1,cartoon,100,REP,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,cartoon,100,REP,0.02,0.8038822188869986,0.7906420082849756,-0.013240210602023073,"D,D,F,D","D,D,F,D",0.0,0.0,-0.013240210602023045,0.0
1,cartoon,100,REP,0.05,0.7851922296373651,0.7681420082849757,-0.017050221352389427,"F,F,F,D","D,D,F,D",-0.001928548436573252,-0.0018814623137931585,-0.013240210602023045,0.0
1,cartoon,100,REP,0.1,0.7789813096653946,0.7540288873412354,-0.024952422324159174,"F,F,F,F","F,F,F,F",-0.005387592702863653,-0.006871183769118938,-0.013240210602023045,0.0005465647498464621
1,cartoon,100,REP,0.15,0.7789813096653946,0.7540288873412354,-0.024952422324159174,"F,F,F,F","F,F,F,F",-0.005387592702863653,-0.006871183769118938,-0.013240210602023045,0.0005465647498464621
1,cartoon,100,REP2,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,cartoon,100,REP2,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,cartoon,100,REP2,0.05,0.7851922296373651,0.7637423193407046,-0.021449910296660546,"F,F,F,D","D,D,F,D",-0.001928548436573252,-0.0018814623137931585,-0.017639899546294108,0.0
1,cartoon,100,REP2,0.1,0.7789813096653946,0.7404058143513694,-0.038575495314025154,"F,F,F,F","F,F,F,D",-0.004838142153413105,-0.009808373586288527,-0.017639899546294108,-0.006289080028029415
1,cartoon,100,REP2,0.15,0.7789813096653946,0.7279058143513694,-0.05107549531402522,"F,F,F,F","F,F,F,D",-0.004838142153413105,-0.009808373586288527,-0.017639899546294108,-0.018789080028029426
1,sketch,100,STD,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,sketch,100,STD,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,sketch,100,STD,0.05,0.7851922296373651,0.7563775990177904,-0.028814630619574677,"F,F,F,D","D,D,D,D",-0.001928548436573252,-0.0018814623137931585,-0.02500461986920824,0.0
1,sketch,100,STD,0.1,0.7789813096653946,0.7063775990177905,-0.07260371064760407,"F,F,F,F","D,D,D,D",-0.014428548436573235,-0.014381462313793142,-0.03750461986920822,-0.006289080028029415
1,sketch,100,STD,0.15,0.7789813096653946,0.6563775990177905,-0.12260371064760411,"F,F,F,F","D,D,D,D",-0.026928548436573246,-0.026881462313793153,-0.05000461986920823,-0.018789080028029426
1,sketch,100,O50,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,sketch,100,O50,0.02,0.8038822188869986,0.7863775990177905,-0.01750461986920815,"D,D,F,D","D,D,D,D",0.0,0.0,-0.017504619869208232,0.0
1,sketch,100,O50,0.05,0.7851922296373651,0.7563775990177904,-0.028814630619574677,"F,F,F,D","D,D,D,D",-0.001928548436573252,-0.0018814623137931585,-0.02500461986920824,0.0
1,sketch,100,O50,0.1,0.7789813096653946,0.7127855623965138,-0.06619574726888078,"F,F,F,F","D,D,D,F",-0.014428548436573235,-0.014381462313793142,-0.03750461986920822,0.00011888335069379363
1,sketch,100,O50,0.15,0.7789813096653946,0.6752855623965137,-0.10369574726888087,"F,F,F,F","D,D,D,F",-0.026928548436573246,-0.026881462313793153,-0.05000461986920823,0.00011888335069379363
1,sketch,100,REP,0.0,0.8188822188869986,0.8088801948249096,-0.010002024062089054,"D,D,F,D","D,D,F,D",0.0,0.0,-0.010002024062089054,0.0
1,sketch,100,REP,0.02,0.8038822188869986,0.7938801948249096,-0.010002024062089054,"D,D,F,D","D,D,F,D",0.0,0.0,-0.010002024062089054,0.0
1,sketch,100,REP,0.05,0.7851922296373651,0.7723768568997068,-0.012815372737658315,"F,F,F,D","D,D,F,F",-0.001928548436573252,-0.0018814623137931585,-0.010002024062089054,0.0009966620747972332
1,sketch,100,REP,0.1,0.7789813096653946,0.7678577386703527,-0.01112357099504191,"F,F,F,F","F,F,F,F",-0.003615127919911032,-0.004714001059809597,-0.010002024062089054,0.007207582046767802
1,sketch,100,REP,0.15,0.7789813096653946,0.7678577386703527,-0.01112357099504191,"F,F,F,F","F,F,F,F",-0.003615127919911032,-0.004714001059809597,-0.010002024062089054,0.007207582046767802
1,sketch,100,REP2,0.0,0.8188822188869986,0.8063775990177904,-0.012504619869208256,"D,D,F,D","D,D,D,D",0.0,0.0,-0.012504619869208228,0.0
1,sketch,100,REP2,0.02,0.8038822188869986,0.7913380172031507,-0.012544201683847955,"D,D,F,D","D,D,F,D",0.0,0.0,-0.012544201683847955,0.0
1,sketch,100,REP2,0.05,0.7851922296373651,0.7689592153169984,-0.016233014320366723,"F,F,F,D","D,F,F,D",-0.001928548436573252,-0.0017602641999454882,-0.012544201683847955,0.0
1,sketch,100,REP2,0.1,0.7789813096653946,0.755216853365125,-0.023764456300269576,"F,F,F,F","F,F,F,F",-0.006333567909922594,-0.0017602641999454882,-0.012544201683847955,-0.0031264225065534557
1,sketch,100,REP2,0.15,0.7789813096653946,0.755216853365125,-0.023764456300269576,"F,F,F,F","F,F,F,F",-0.006333567909922594,-0.0017602641999454882,-0.012544201683847955,-0.0031264225065534557
2,photo,25,STD,0.0,0.8143105174795101,0.8024878950318891,-0.011822622447621,"D,F,F,D","D,F,D,D",0.0,-0.0005299996561066722,-0.011292622791514412,0.0
2,photo,25,STD,0.02,0.8043105174795102,0.7874878950318891,-0.016822622447621116,"D,F,F,D","D,F,D,D",0.0,-0.0005299996561066722,-0.016292622791514416,0.0
2,photo,25,STD,0.05,0.7909124801036402,0.7736535236894,-0.017258956414240245,"F,F,F,D","F,F,F,D",0.0025660492846255323,-0.0005299996561066722,-0.01929500604275905,0.0
2,photo,25,STD,0.1,0.7784124801036403,0.7611535236894,-0.017258956414240245,"F,F,F,D","F,F,F,D",0.0025660492846255323,-0.0005299996561066722,-0.01929500604275905,0.0
2,photo,25,STD,0.15,0.7750601093420804,0.7486535236894001,-0.02640658565268028,"F,F,F,F","F,F,F,D",0.0025660492846255323,-0.0005299996561066722,-0.01929500604275905,-0.009147629238440091
2,photo,25,O50,0.0,0.8143105174795101,0.804799376540037,-0.00951114093947314,"D,F,F,D","D,F,D,D",0.0,0.0017814818520412723,-0.011292622791514412,0.0
2,photo,25,O50,0.02,0.8043105174795102,0.789799376540037,-0.014511140939473255,"D,F,F,D","D,F,D,D",0.0,0.0017814818520412723,-0.016292622791514416,0.0
2,photo,25,O50,0.05,0.7909124801036402,0.777765428589064,-0.013147051514576291,"F,F,F,D","F,F,F,D",0.002610032395111095,0.0017814818520412723,-0.017538565761728603,0.0
2,photo,25,O50,0.1,0.7784124801036403,0.765265428589064,-0.013147051514576291,"F,F,F,D","F,F,F,D",0.002610032395111095,0.0017814818520412723,-0.017538565761728603,0.0
2,photo,25,O50,0.15,0.7750601093420804,0.7527654285890639,-0.022294680753016438,"F,F,F,F","F,F,F,D",0.002610032395111095,0.0017814818520412723,-0.017538565761728603,-0.009147629238440091
2,photo,25,REP,0.0,0.8143105174795101,0.8247633160445688,0.010452798565058652,"D,F,F,D","D,F,F,D",0.0,0.01383900833555235,-0.0033862097704937533,0.0
2,photo,25,REP,0.02,0.8043105174795102,0.8147633160445686,0.01045279856505843,"D,F,F,D","D,F,F,D",0.0,0.01383900833555235,-0.0033862097704937533,0.0
2,photo,25,REP,0.05,0.7909124801036402,0.8051156139282507,0.01420313382461047,"F,F,F,D","F,F,F,D",0.0037503352595518735,0.01383900833555235,-0.0033862097704937533,0.0
2,photo,25,REP,0.1,0.7784124801036403,0.7926156139282508,0.01420313382461047,"F,F,F,D","F,F,F,D",0.0037503352595518735,0.01383900833555235,-0.0033862097704937533,0.0
2,photo,25,REP,0.15,0.7750601093420804,0.7801156139282508,0.005055504586170434,"F,F,F,F","F,F,F,D",0.0037503352595518735,0.01383900833555235,-0.0033862097704937533,-0.009147629238440091
2,photo,25,REP2,0.0,0.8143105174795101,0.8134615935102315,-0.0008489239692786033,"D,F,F,D","D,F,F,D",0.0,0.008753320449626845,-0.009602244418905448,0.0
2,photo,25,REP2,0.02,0.8043105174795102,0.8034615935102316,-0.0008489239692786033,"D,F,F,D","D,F,F,D",0.0,0.008753320449626845,-0.009602244418905448,0.0
2,photo,25,REP2,0.05,0.7909124801036402,0.7951806258271503,0.004268145723510086,"F,F,F,D","F,F,F,D",0.005117069692788773,0.008753320449626845,-0.009602244418905448,0.0
2,photo,25,REP2,0.1,0.7784124801036403,0.7826806258271504,0.004268145723510086,"F,F,F,D","F,F,F,D",0.005117069692788773,0.008753320449626845,-0.009602244418905448,0.0
2,photo,25,REP2,0.15,0.7750601093420804,0.7701806258271504,-0.00487948351492995,"F,F,F,F","F,F,F,D",0.005117069692788773,0.008753320449626845,-0.009602244418905448,-0.009147629238440091
2,art_painting,25,STD,0.0,0.8143105174795101,0.8211753549068623,0.006864837427352222,"D,F,F,D","D,F,F,D",0.0,0.012089831852773708,-0.005224994425421486,0.0
2,art_painting,25,STD,0.02,0.8043105174795102,0.8115819312068917,0.007271413727381493,"D,F,F,D","F,F,F,D",0.0004065763000293543,0.012089831852773708,-0.005224994425421486,0.0
2,art_painting,25,STD,0.05,0.7909124801036402,0.8040819312068916,0.013169451103251406,"F,F,F,D","F,F,F,D",0.006304613675899268,0.012089831852773708,-0.005224994425421486,0.0
2,art_painting,25,STD,0.1,0.7784124801036403,0.7915819312068917,0.013169451103251406,"F,F,F,D","F,F,F,D",0.006304613675899268,0.012089831852773708,-0.005224994425421486,0.0
2,art_painting,25,STD,0.15,0.7750601093420804,0.7790819312068917,0.00402182186481137,"F,F,F,F","F,F,F,D",0.006304613675899268,0.012089831852773708,-0.005224994425421486,-0.009147629238440091
2,art_painting,25,O50,0.0,0.8143105174795101,0.8212218439786352,0.00691132649912507,"D,F,F,D","D,F,F,D",0.0,0.014385456344920639,-0.0074741298457955685,0.0
2,art_painting,25,O50,0.02,0.8043105174795102,0.8112218439786352,0.006911326499124959,"D,F,F,D","D,F,F,D",0.0,0.014385456344920639,-0.0074741298457955685,0.0
2,art_painting,25,O50,0.05,0.7909124801036402,0.8013949514121906,0.0104824713085504,"F,F,F,D","F,F,F,D",0.0035711448094254417,0.014385456344920639,-0.0074741298457955685,0.0
2,art_painting,25,O50,0.1,0.7784124801036403,0.7888949514121907,0.0104824713085504,"F,F,F,D","F,F,F,D",0.0035711448094254417,0.014385456344920639,-0.0074741298457955685,0.0
2,art_painting,25,O50,0.15,0.7750601093420804,0.7797518072093202,0.004691697867239886,"F,F,F,F","F,F,F,F",0.0035711448094254417,0.014385456344920639,-0.0074741298457955685,-0.005790773441310543
2,art_painting,25,REP,0.0,0.8143105174795101,0.8202257595926727,0.005915242113162633,"D,F,F,D","D,F,F,D",0.0,0.008996813739775789,-0.0030815716266132387,0.0
2,art_painting,25,REP,0.02,0.8043105174795102,0.8102257595926727,0.005915242113162522,"D,F,F,D","D,F,F,D",0.0,0.008996813739775789,-0.0030815716266132387,0.0
2,art_painting,25,REP,0.05,0.7909124801036402,0.8018535676804363,0.010941087576796016,"F,F,F,D","F,F,F,D",0.005025845463633494,0.008996813739775789,-0.0030815716266132387,0.0
2,art_painting,25,REP,0.1,0.7784124801036403,0.7893535676804363,0.010941087576796016,"F,F,F,D","F,F,F,D",0.005025845463633494,0.008996813739775789,-0.0030815716266132387,0.0
2,art_painting,25,REP,0.15,0.7750601093420804,0.7798325825631122,0.004772473221031803,"F,F,F,F","F,F,F,F",0.005025845463633494,0.008996813739775789,-0.0030815716266132387,-0.006168614355764185
2,art_painting,25,REP2,0.0,0.8143105174795101,0.8246393575845369,0.01032884010502677,"D,F,F,D","D,F,F,D",0.0,0.01499599431775972,-0.004667154212733005,0.0
2,art_painting,25,REP2,0.02,0.8043105174795102,0.8146393575845368,0.010328840105026549,"D,F,F,D","D,F,F,D",0.0,0.01499599431775972,-0.004667154212733005,0.0
2,art_painting,25,REP2,0.05,0.7909124801036402,0.8049949134764028,0.014082433372762604,"F,F,F,D","F,F,F,D",0.003753593267735972,0.01499599431775972,-0.004667154212733005,0.0
2,art_painting,25,REP2,0.1,0.7784124801036403,0.7924949134764029,0.014082433372762604,"F,F,F,D","F,F,F,D",0.003753593267735972,0.01499599431775972,-0.004667154212733005,0.0
2,art_painting,25,REP2,0.15,0.7750601093420804,0.7805896423179587,0.005529532975878326,"F,F,F,F","F,F,F,F",0.003753593267735972,0.01499599431775972,-0.004667154212733005,-0.008552900396884278
2,cartoon,25,STD,0.0,0.8143105174795101,0.8054529420949746,-0.008857575384535465,"D,F,F,D","D,D,F,D",0.0,-0.006190303291426474,-0.002667272093108991,0.0
2,cartoon,25,STD,0.02,0.8043105174795102,0.7952046968947891,-0.009105820584721092,"D,F,F,D","D,F,F,D",0.0,-0.006438548491612073,-0.002667272093108991,0.0
2,cartoon,25,STD,0.05,0.7909124801036402,0.781933353998466,-0.008979126105174262,"F,F,F,D","F,F,F,D",0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,0.0
2,cartoon,25,STD,0.1,0.7784124801036403,0.769433353998466,-0.008979126105174262,"F,F,F,D","F,F,F,D",0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,0.0
2,cartoon,25,STD,0.15,0.7750601093420804,0.756933353998466,-0.01812675534361441,"F,F,F,F","F,F,F,D",0.00012669447954688495,-0.006438548491612073,-0.002667272093108991,-0.009147629238440091
2,cartoon,25,O50,0.0,0.8143105174795101,0.8081811758125376,-0.006129341666972543,"D,F,F,D","D,F,F,D",0.0,-0.004356136579478809,-0.0017732050874937622,0.0
2,cartoon,25,O50,0.02,0.8043105174795102,0.7981811758125376,-0.006129341666972654,"D,F,F,D","D,F,F,D",0.0,-0.004356136579478809,-0.0017732050874937622,0.0
2,cartoon,25,O50,0.05,0.7909124801036402,0.7849977991371856,-0.005914680966454644,"F,F,F,D","F,F,F,D",0.00021466070051803787,-0.004356136579478809,-0.0017732050874937622,0.0
2,cartoon,25,O50,0.1,0.7784124801036403,0.7724977991371856,-0.005914680966454644,"F,F,F,D","F,F,F,D",0.00021466070051803787,-0.004356136579478809,-0.0017732050874937622,0.0
2,cartoon,25,O50,0.15,0.7750601093420804,0.7639249021174641,-0.01113520722461625,"F,F,F,F","F,F,F,F",0.00021466070051803787,-0.004356136579478809,-0.0017732050874937622,-0.005220526258161551
2,cartoon,25,REP,0.0,0.8143105174795101,0.820713409167971,0.0064028916884608655,"D,F,F,D","D,F,F,D",0.0,0.005151768309663046,0.001251123378797736,0.0
2,cartoon,25,REP,0.02,0.8043105174795102,0.8107134091679709,0.0064028916884606435,"D,F,F,D","D,F,F,D",0.0,0.005151768309663046,0.001251123378797736,0.0
2,cartoon,25,REP,0.05,0.7909124801036402,0.7997429557289015,0.008830475625261291,"F,F,F,D","F,F,F,D",0.002427583936800537,0.005151768309663046,0.001251123378797736,0.0
2,cartoon,25,REP,0.1,0.7784124801036403,0.79962418656806,0.021211706464419722,"F,F,F,D","F,F,F,F",0.002427583936800537,0.005151768309663046,0.001251123378797736,0.012381230839158486
2,cartoon,25,REP,0.15,0.7750601093420804,0.79962418656806,0.02456407722597964,"F,F,F,F","F,F,F,F",0.002427583936800537,0.005151768309663046,0.001251123378797736,0.015733601600718405
2,cartoon,25,REP2,0.0,0.8143105174795101,0.8181715285519334,0.003861011072423315,"D,F,F,D","D,F,F,D",0.0,0.007494192427412921,-0.003633181354989662,0.0
2,cartoon,25,REP2,0.02,0.8043105174795102,0.8081715285519334,0.003861011072423204,"D,F,F,D","D,F,F,D",0.0,0.007494192427412921,-0.003633181354989662,0.0
2,cartoon,25,REP2,0.05,0.7909124801036402,0.7984765853169457,0.0075641052133054165,"F,F,F,D","F,F,F,D",0.003703094140882185,0.007494192427412921,-0.003633181354989662,0.0
2,cartoon,25,REP2,0.1,0.7784124801036403,0.7935040412566209,0.015091561152980604,"F,F,F,D","F,F,F,F",0.003703094140882185,0.007494192427412921,-0.003633181354989662,0.0075274559396751595
2,cartoon,25,REP2,0.15,0.7750601093420804,0.7935040412566209,0.018443931914540523,"F,F,F,F","F,F,F,F",0.003703094140882185,0.007494192427412921,-0.003633181354989662,0.010879826701235079
2,sketch,25,STD,0.0,0.8143105174795101,0.8017832593644946,-0.012527258115015538,"D,F,F,D","D,D,F,D",0.0,-0.006190303291426474,-0.006336954823589092,0.0
2,sketch,25,STD,0.02,0.8043105174795102,0.7867832593644946,-0.017527258115015654,"D,F,F,D","D,D,F,D",0.0,-0.011190303291426479,-0.006336954823589092,0.0
2,sketch,25,STD,0.05,0.7909124801036402,0.7642832593644945,-0.026629220739145754,"F,F,F,D","D,D,F,D",-0.0016019626241300933,-0.018690303291426485,-0.006336954823589092,0.0
2,sketch,25,STD,0.1,0.7784124801036403,0.7348424350723002,-0.0435700450313401,"F,F,F,D","D,D,F,F",-0.014101962624130077,-0.03119030329142647,-0.006336954823589092,0.008059175707805621
2,sketch,25,STD,0.15,0.7750601093420804,0.7290069236082262,-0.046053185733854196,"F,F,F,F","F,F,F,F",-0.016417471079397034,-0.03471030630023361,-0.006336954823589092,0.011411546469365541
2,sketch,25,O50,0.0,0.8143105174795101,0.7968275913965692,-0.017482926082940886,"D,F,F,D","D,D,D,D",0.0,-0.006190303291426474,-0.011292622791514412,0.0
2,sketch,25,O50,0.02,0.8043105174795102,0.7788092743537496,-0.02550124312576063,"D,F,F,D","D,D,F,D",0.0,-0.011190303291426479,-0.014310939834334013,0.0
2,sketch,25,O50,0.05,0.7909124801036402,0.7563092743537496,-0.03460320574989062,"F,F,F,D","D,D,F,D",-0.0016019626241300933,-0.018690303291426485,-0.014310939834334013,0.0
2,sketch,25,O50,0.1,0.7784124801036403,0.7240529592425884,-0.05435952086105189,"F,F,F,D","D,D,F,F",-0.014101962624130077,-0.03119030329142647,-0.014310939834334013,0.0052436848888386955
2,sketch,25,O50,0.15,0.7750601093420804,0.7199787097372545,-0.05508139960482583,"F,F,F,F","F,F,F,F",-0.016341275726703963,-0.033025239694186415,-0.014310939834334013,0.008596055650398615
2,sketch,25,REP,0.0,0.8143105174795101,0.8156462038163405,0.001335686336830344,"D,F,F,D","D,F,F,D",0.0,0.004619915421628984,-0.00328422908479864,0.0
2,sketch,25,REP,0.02,0.8043105174795102,0.8056462038163406,0.001335686336830344,"D,F,F,D","D,F,F,D",0.0,0.004619915421628984,-0.00328422908479864,0.0
2,sketch,25,REP,0.05,0.7909124801036402,0.7934977236456097,0.0025852435419694286,"F,F,F,D","F,F,F,F",0.0,0.004619915421628984,-0.00328422908479864,0.0012495572051390846
2,sketch,25,REP,0.1,0.7784124801036403,0.7934977236456097,0.015085243541969384,"F,F,F,D","F,F,F,F",0.0,0.004619915421628984,-0.00328422908479864,0.013749557205139068
2,sketch,25,REP,0.15,0.7750601093420804,0.7934977236456097,0.018437614303529304,"F,F,F,F","F,F,F,F",0.0,0.004619915421628984,-0.00328422908479864,0.017101927966698988
2,sketch,25,REP2,0.0,0.8143105174795101,0.8131661880797479,-0.0011443293997621673,"D,F,F,D","D,F,F,D",0.0,0.0023361856395191505,-0.0034805150392813733,0.0
2,sketch,25,REP2,0.02,0.8043105174795102,0.8031661880797478,-0.0011443293997623893,"D,F,F,D","D,F,F,D",0.0,0.0023361856395191505,-0.0034805150392813733,0.0
2,sketch,25,REP2,0.05,0.7909124801036402,0.7956286044192205,0.004716124315580217,"F,F,F,D","F,F,F,F",-4.398311048556258e-05,0.0023361856395191505,-0.0034805150392813733,0.0059044368258280855
2,sketch,25,REP2,0.1,0.7784124801036403,0.7956286044192205,0.017216124315580172,"F,F,F,D","F,F,F,F",-4.398311048556258e-05,0.0023361856395191505,-0.0034805150392813733,0.01840443682582807
2,sketch,25,REP2,0.15,0.7750601093420804,0.7956286044192205,0.020568495077140092,"F,F,F,F","F,F,F,F",-4.398311048556258e-05,0.0023361856395191505,-0.0034805150392813733,0.02175680758738799
2,photo,50,STD,0.0,0.8143105174795101,0.8026017616534237,-0.011708755826086437,"D,F,F,D","D,F,D,D",0.0,-0.00041613303457210815,-0.011292622791514412,0.0
2,photo,50,STD,0.02,0.8043105174795102,0.7891046577074082,-0.015205859772101982,"D,F,F,D","F,F,D,D",0.0015028960539845704,-0.00041613303457210815,-0.016292622791514416,0.0
2,photo,50,STD,0.05,0.7909124801036402,0.7741046577074081,-0.01680782239623213,"F,F,F,D","F,F,D,D",0.007400933429854484,-0.00041613303457210815,-0.023792622791514423,0.0
2,photo,50,STD,0.1,0.7784124801036403,0.7529712608316957,-0.025441219271944537,"F,F,F,D","F,F,F,D",0.007400933429854484,-0.00041613303457210815,-0.03242601966722686,0.0
