seed,grouping,label_mode,budget,intervention,source_groups,actual_examples,validation_balanced_accuracy,test_balanced_accuracy
6,competence,pseudo,40,1,[1],40,0.9496782496782498,0.9517712670653846
6,competence,pseudo,40,2,[2],36,0.9523809523809523,0.9519303757539053
6,competence,pseudo,40,3,[3],36,0.9523809523809523,0.9548668836904131
6,competence,pseudo,40,4,[4],35,0.9496031746031746,0.9549509173038585
6,competence,pseudo,40,1+2,"[1,2]",76,0.9496031746031746,0.9545490448431625
6,competence,pseudo,40,1+3,"[1,3]",76,0.9523809523809523,0.9546284099225277
6,competence,pseudo,40,1+4,"[1,4]",75,0.9496031746031746,0.9489141242082418
6,competence,pseudo,40,2+3,"[2,3]",72,0.9523809523809523,0.9576446614681909
6,competence,pseudo,40,2+4,"[2,4]",71,0.9468253968253968,0.9550259923789337
6,competence,pseudo,40,3+4,"[3,4]",71,0.9496031746031746,0.9549509173038585
6,competence,true,5,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,true,5,1,[1],5,0.9523809523809523,0.9491525979761274
6,competence,true,5,2,[2],5,0.9498369798369797,0.9464498952734248
6,competence,true,5,3,[3],5,0.9554719004719004,0.9464498952734248
6,competence,true,5,4,[4],5,0.9526147576147576,0.9464498952734248
6,competence,true,5,1+2,"[1,2]",10,0.9552380952380952,0.9491525979761274
6,competence,true,5,1+3,"[1,3]",10,0.9498369798369797,0.9437471925707219
6,competence,true,5,1+4,"[1,4]",10,0.9496031746031746,0.9491525979761274
6,competence,true,5,2+3,"[2,3]",10,0.9523809523809523,0.9518553006788301
6,competence,true,5,2+4,"[2,4]",10,0.9523809523809523,0.9491525979761274
6,competence,true,5,3+4,"[3,4]",10,0.9523809523809523,0.9491525979761274
6,competence,true,10,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,true,10,1,[1],10,0.947059202059202,0.9464498952734248
6,competence,true,10,2,[2],10,0.9498369798369797,0.9462114215055392
6,competence,true,10,3,[3],10,0.9523809523809523,0.9548668836904131
6,competence,true,10,4,[4],10,0.9526941226941226,0.9464498952734248
6,competence,true,10,1+2,"[1,2]",20,0.9554719004719004,0.9462114215055392
6,competence,true,10,1+3,"[1,3]",20,0.9499163449163449,0.9521641809877105
6,competence,true,10,1+4,"[1,4]",20,0.9526941226941228,0.9464498952734248
6,competence,true,10,2+3,"[2,3]",20,0.9579365079365079,0.9546284099225277
6,competence,true,10,2+4,"[2,4]",20,0.9579365079365079,0.9518553006788301
6,competence,true,10,3+4,"[3,4]",20,0.9523809523809523,0.9548668836904131
6,competence,true,20,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,true,20,1,[1],20,0.9580158730158731,0.9547964771494183
6,competence,true,20,2,[2],20,0.9582496782496781,0.948989199283317
6,competence,true,20,3,[3],20,0.9523809523809523,0.9491525979761274
6,competence,true,20,4,[4],20,0.9523809523809523,0.9491525979761274
6,competence,true,20,1+2,"[1,2]",40,0.9607936507936508,0.9546330784566079
6,competence,true,20,1+3,"[1,3]",40,0.9580158730158731,0.9547964771494183
6,competence,true,20,1+4,"[1,4]",40,0.9580158730158731,0.9547964771494183
6,competence,true,20,2+3,"[2,3]",40,0.961027456027456,0.948989199283317
6,competence,true,20,2+4,"[2,4]",40,0.9579365079365079,0.9516919019860197
6,competence,true,20,3+4,"[3,4]",40,0.9523809523809523,0.9491525979761274
6,competence,true,40,0,[],0,0.9498369798369797,0.9464498952734248
6,competence,true,40,1,[1],40,0.9582496782496783,0.9547124435359728
6,competence,true,40,2,[2],36,0.9579365079365079,0.948989199283317
6,competence,true,40,3,[3],36,0.9523809523809523,0.9548668836904131
6,competence,true,40,4,[4],35,0.9523809523809523,0.9520937744467156
6,competence,true,40,1+2,"[1,2]",76,0.9634920634920634,0.9572517475458653
6,competence,true,40,1+3,"[1,3]",76,0.9607142857142857,0.9602722890958185
6,competence,true,40,1+4,"[1,4]",75,0.9579365079365079,0.9547124435359728
6,competence,true,40,2+3,"[2,3]",72,0.9579365079365079,0.9547034849976027
6,competence,true,40,2+4,"[2,4]",71,0.9579365079365079,0.9519303757539053
6,competence,true,40,3+4,"[3,4]",71,0.9523809523809523,0.9578080601610013
6,random,pseudo,5,0,[],0,0.9498369798369797,0.9464498952734248
6,random,pseudo,5,1,[1],5,0.9526147576147576,0.9464498952734248
6,random,pseudo,5,2,[2],5,0.9523809523809523,0.9491525979761274
6,random,pseudo,5,3,[3],5,0.9554719004719004,0.9464498952734248
6,random,pseudo,5,4,[4],5,0.9526941226941226,0.9464498952734248
6,random,pseudo,5,1+2,"[1,2]",10,0.9523809523809523,0.9491525979761274
6,random,pseudo,5,1+3,"[1,3]",10,0.9498369798369797,0.9464498952734248
6,random,pseudo,5,1+4,"[1,4]",10,0.9554719004719004,0.9464498952734248
6,random,pseudo,5,2+3,"[2,3]",10,0.9523809523809523,0.9491525979761274
6,random,pseudo,5,2+4,"[2,4]",10,0.9523809523809523,0.9550349509173038
6,random,pseudo,5,3+4,"[3,4]",10,0.9526941226941226,0.9464498952734248
6,random,pseudo,10,0,[],0,0.9498369798369797,0.9464498952734248
6,random,pseudo,10,1,[1],10,0.9552380952380952,0.9547124435359731
6,random,pseudo,10,2,[2],10,0.9495238095238095,0.9516168269109446
6,random,pseudo,10,3,[3],10,0.9523809523809523,0.9548668836904131
6,random,pseudo,10,4,[4],10,0.9498369798369797,0.9523322482146013
6,random,pseudo,10,1+2,"[1,2]",20,0.9551587301587301,0.9544739697680875
6,random,pseudo,10,1+3,"[1,3]",20,0.9523809523809523,0.9547124435359731
6,random,pseudo,10,1+4,"[1,4]",20,0.9526941226941226,0.9605947964771495
6,random,pseudo,10,2+3,"[2,3]",20,0.9495238095238095,0.9573311126252303
6,random,pseudo,10,2+4,"[2,4]",20,0.9497576147576148,0.9550349509173038
6,random,pseudo,10,3+4,"[3,4]",20,0.9498369798369797,0.958046533928887
6,random,pseudo,20,0,[],0,0.9498369798369797,0.9464498952734248
6,random,pseudo,20,1,[1],20,0.947059202059202,0.9519303757539053
6,random,pseudo,20,2,[2],20,0.9554719004719004,0.9520097408332703
6,random,pseudo,20,3,[3],20,0.9523809523809523,0.9491525979761274
6,random,pseudo,20,4,[4],20,0.9495238095238095,0.9579761273878921
6,random,pseudo,20,1+2,"[1,2]",40,0.943968253968254,0.9574151462386757
6,random,pseudo,20,1+3,"[1,3]",40,0.9523809523809523,0.9546330784566079
6,random,pseudo,20,1+4,"[1,4]",40,0.9523015873015872,0.9605154313977844
6,random,pseudo,20,2+3,"[2,3]",40,0.9551587301587302,0.9518553006788301
6,random,pseudo,20,2+4,"[2,4]",40,0.9552380952380952,0.9606788300905947
6,random,pseudo,20,3+4,"[3,4]",40,0.9495238095238095,0.9579761273878921
6,random,pseudo,40,0,[],0,0.9498369798369797,0.9464498952734248
6,random,pseudo,40,1,[1],40,0.9552380952380952,0.9491525979761274
6,random,pseudo,40,2,[2],36,0.9495238095238095,0.9544739697680875
6,random,pseudo,40,3,[3],36,0.9523809523809523,0.9548668836904131
6,random,pseudo,40,4,[4],35,0.9580909480909481,0.9604403563227093
6,random,pseudo,40,1+2,"[1,2]",76,0.9551587301587302,0.9489141242082418
6,random,pseudo,40,1+3,"[1,3]",76,0.9552380952380952,0.9548668836904131
6,random,pseudo,40,1+4,"[1,4]",75,0.9607936507936508,0.9550349509173038
6,random,pseudo,40,2+3,"[2,3]",72,0.9523015873015874,0.9573311126252303
6,random,pseudo,40,2+4,"[2,4]",71,0.9607893607893608,0.963143059025412
6,random,pseudo,40,3+4,"[3,4]",71,0.9580909480909481,0.966154642036995
6,random,true,5,0,[],0,0.9498369798369797,0.9464498952734248
6,random,true,5,1,[1],5,0.9526147576147576,0.9464498952734248
6,random,true,5,2,[2],5,0.9523809523809523,0.9572607060842355
6,random,true,5,3,[3],5,0.9554719004719004,0.9464498952734248
6,random,true,5,4,[4],5,0.9526941226941226,0.9464498952734248
6,random,true,5,1+2,"[1,2]",10,0.9523809523809523,0.9601178489413783
6,random,true,5,1+3,"[1,3]",10,0.9498369798369797,0.9464498952734248
6,random,true,5,1+4,"[1,4]",10,0.9554719004719004,0.9464498952734248
6,random,true,5,2+3,"[2,3]",10,0.9553925353925354,0.9490775229010524
6,random,true,5,2+4,"[2,4]",10,0.9552380952380952,0.963143059025412
6,random,true,5,3+4,"[3,4]",10,0.9526941226941226,0.9464498952734248
6,random,true,10,0,[],0,0.9498369798369797,0.9464498952734248
6,random,true,10,1,[1],10,0.9523809523809523,0.9518553006788301
6,random,true,10,2,[2],10,0.9523809523809523,0.9601178489413783
6,random,true,10,3,[3],10,0.9523809523809523,0.9548668836904131
6,random,true,10,4,[4],10,0.9498369798369797,0.9523322482146013
6,random,true,10,1+2,"[1,2]",20,0.9523809523809523,0.9572607060842355
6,random,true,10,1+3,"[1,3]",20,0.9523809523809523,0.957569586393116
6,random,true,10,1+4,"[1,4]",20,0.9552380952380952,0.9606788300905947
6,random,true,10,2+3,"[2,3]",20,0.9523809523809523,0.9629749917985213
6,random,true,10,2+4,"[2,4]",20,0.9523809523809523,0.968941378353143
6,random,true,10,3+4,"[3,4]",20,0.9498369798369797,0.958046533928887
6,random,true,20,0,[],0,0.9498369798369797,0.9464498952734248
6,random,true,20,1,[1],20,0.9523809523809523,0.9519303757539053
6,random,true,20,2,[2],20,0.9554719004719004,0.9520097408332703
6,random,true,20,3,[3],20,0.9523809523809523,0.9491525979761274
6,random,true,20,4,[4],20,0.9495238095238095,0.9579761273878921
6,random,true,20,1+2,"[1,2]",40,0.9523015873015872,0.9518553006788301
6,random,true,20,1+3,"[1,3]",40,0.9523809523809523,0.9519303757539053
6,random,true,20,1+4,"[1,4]",40,0.9550793650793651,0.9606788300905947
6,random,true,20,2+3,"[2,3]",40,0.9551587301587302,0.9518553006788301
6,random,true,20,2+4,"[2,4]",40,0.9552380952380952,0.9606788300905947
6,random,true,20,3+4,"[3,4]",40,0.9495238095238095,0.9579761273878921
6,random,true,40,0,[],0,0.9498369798369797,0.9464498952734248
6,random,true,40,1,[1],40,0.9606349206349206,0.9544739697680875
6,random,true,40,2,[2],36,0.9523809523809523,0.9601178489413783
6,random,true,40,3,[3],36,0.9523809523809523,0.9548668836904131
6,random,true,40,4,[4],35,0.9497576147576148,0.9550349509173038
6,random,true,40,1+2,"[1,2]",76,0.9606349206349206,0.9628205516440811
6,random,true,40,1+3,"[1,3]",76,0.9606349206349206,0.9573311126252303
6,random,true,40,1+4,"[1,4]",75,0.9522972972972974,0.9633815327932975
6,random,true,40,2+3,"[2,3]",72,0.9551587301587302,0.9629749917985213
6,random,true,40,2+4,"[2,4]",71,0.9525353925353924,0.9577376536200066
6,random,true,40,3+4,"[3,4]",71,0.9497576147576148,0.9663931158048806
7,competence,pseudo,5,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,pseudo,5,1,[1],5,0.961102531102531,0.9472754687460568
7,competence,pseudo,5,2,[2],5,0.9610274560274561,0.9417949882655764
7,competence,pseudo,5,3,[3],5,0.9638052338052339,0.9417949882655764
7,competence,pseudo,5,4,[4],5,0.9638052338052339,0.9417949882655764
7,competence,pseudo,5,1+2,"[1,2]",10,0.961102531102531,0.9472754687460568
7,competence,pseudo,5,1+3,"[1,3]",10,0.961102531102531,0.9472754687460568
7,competence,pseudo,5,1+4,"[1,4]",10,0.961102531102531,0.9472754687460568
7,competence,pseudo,5,2+3,"[2,3]",10,0.9610274560274561,0.9417949882655764
7,competence,pseudo,5,2+4,"[2,4]",10,0.9610274560274561,0.9417949882655764
7,competence,pseudo,5,3+4,"[3,4]",10,0.9665830115830115,0.9417949882655764
7,competence,pseudo,10,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,pseudo,10,1,[1],10,0.9610274560274561,0.947350543821132
7,competence,pseudo,10,2,[2],10,0.9638052338052339,0.9444976909682792
7,competence,pseudo,10,3,[3],10,0.9638052338052339,0.9416448381154263
7,competence,pseudo,10,4,[4],10,0.9638052338052339,0.9445727660433543
7,competence,pseudo,10,1+2,"[1,2]",20,0.9610274560274561,0.9500532465238347
7,competence,pseudo,10,1+3,"[1,3]",20,0.9610274560274561,0.9390172104877987
7,competence,pseudo,10,1+4,"[1,4]",20,0.9610274560274561,0.947350543821132
7,competence,pseudo,10,2+3,"[2,3]",20,0.9638052338052339,0.9443475408181289
7,competence,pseudo,10,2+4,"[2,4]",20,0.9638052338052339,0.9472754687460568
7,competence,pseudo,10,3+4,"[3,4]",20,0.9638052338052339,0.9417199131905013
7,competence,pseudo,20,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,pseudo,20,1,[1],20,0.9611025311025312,0.9529103893809776
7,competence,pseudo,20,2,[2],20,0.9610274560274561,0.9445727660433543
7,competence,pseudo,20,3,[3],20,0.9638052338052339,0.9417949882655764
7,competence,pseudo,20,4,[4],20,0.9583247533247533,0.9501326116031997
7,competence,pseudo,20,1+2,"[1,2]",40,0.9583998283998284,0.9501326116031997
7,competence,pseudo,20,1+3,"[1,3]",40,0.9611025311025312,0.9529103893809776
7,competence,pseudo,20,1+4,"[1,4]",40,0.9611025311025312,0.9471914351326116
7,competence,pseudo,20,2+3,"[2,3]",40,0.9610274560274561,0.9445727660433543
7,competence,pseudo,20,2+4,"[2,4]",40,0.9583247533247533,0.9501326116031997
7,competence,pseudo,20,3+4,"[3,4]",40,0.9583247533247533,0.9471914351326115
7,competence,pseudo,40,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,pseudo,40,1,[1],40,0.9638052338052339,0.9529060993766876
7,competence,pseudo,40,2,[2],40,0.9638052338052339,0.9527559492265375
7,competence,pseudo,40,3,[3],36,0.9638052338052339,0.944422615893204
7,competence,pseudo,40,4,[4],36,0.9583247533247533,0.9471914351326115
7,competence,pseudo,40,1+2,"[1,2]",80,0.9638052338052339,0.9556088020793903
7,competence,pseudo,40,1+3,"[1,3]",76,0.9638052338052339,0.9500532465238347
7,competence,pseudo,40,1+4,"[1,4]",76,0.9583247533247532,0.9556881671587554
7,competence,pseudo,40,2+3,"[2,3]",76,0.9638052338052339,0.9554586519292402
7,competence,pseudo,40,2+4,"[2,4]",76,0.9610274560274561,0.9498147727559493
7,competence,pseudo,40,3+4,"[3,4]",72,0.9583247533247533,0.9471914351326115
7,competence,true,5,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,true,5,1,[1],5,0.9638052338052339,0.9417949882655764
7,competence,true,5,2,[2],5,0.9610274560274561,0.9417949882655764
7,competence,true,5,3,[3],5,0.9638052338052339,0.9417949882655764
7,competence,true,5,4,[4],5,0.9638052338052339,0.9417949882655764
7,competence,true,5,1+2,"[1,2]",10,0.9638052338052339,0.9417949882655764
7,competence,true,5,1+3,"[1,3]",10,0.9638052338052339,0.9417949882655764
7,competence,true,5,1+4,"[1,4]",10,0.9638052338052339,0.9417949882655764
7,competence,true,5,2+3,"[2,3]",10,0.9610274560274561,0.9417949882655764
7,competence,true,5,2+4,"[2,4]",10,0.9610274560274561,0.9417949882655764
7,competence,true,5,3+4,"[3,4]",10,0.9665830115830115,0.9417949882655764
7,competence,true,10,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,true,10,1,[1],10,0.9665830115830115,0.9417949882655764
7,competence,true,10,2,[2],10,0.9638052338052339,0.9444976909682792
7,competence,true,10,3,[3],10,0.9665830115830115,0.9472754687460568
7,competence,true,10,4,[4],10,0.9638052338052339,0.9445727660433543
7,competence,true,10,1+2,"[1,2]",20,0.9638052338052339,0.9444976909682792
7,competence,true,10,1+3,"[1,3]",20,0.9693607893607894,0.9472754687460568
7,competence,true,10,1+4,"[1,4]",20,0.9665830115830115,0.9445727660433543
7,competence,true,10,2+3,"[2,3]",20,0.9665830115830115,0.9499781714487596
7,competence,true,10,2+4,"[2,4]",20,0.9638052338052339,0.9472754687460568
7,competence,true,10,3+4,"[3,4]",20,0.9665830115830115,0.9473505438211319
7,competence,true,20,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,true,20,1,[1],20,0.9638052338052339,0.9475933075933076
7,competence,true,20,2,[2],20,0.9610274560274561,0.9445727660433543
7,competence,true,20,3,[3],20,0.9638052338052339,0.9417949882655764
7,competence,true,20,4,[4],20,0.9638052338052339,0.9445727660433543
7,competence,true,20,1+2,"[1,2]",40,0.9638052338052339,0.947429908900497
7,competence,true,20,1+3,"[1,3]",40,0.9638052338052339,0.9475933075933076
7,competence,true,20,1+4,"[1,4]",40,0.9638052338052339,0.9503710853710853
7,competence,true,20,2+3,"[2,3]",40,0.9610274560274561,0.9445727660433543
7,competence,true,20,2+4,"[2,4]",40,0.9638052338052339,0.9473505438211319
7,competence,true,20,3+4,"[3,4]",40,0.9638052338052339,0.9445727660433543
7,competence,true,40,0,[],0,0.9638052338052339,0.9417949882655764
7,competence,true,40,1,[1],40,0.9638052338052339,0.9503710853710855
7,competence,true,40,2,[2],40,0.9665830115830115,0.9470369949781714
7,competence,true,40,3,[3],36,0.9665830115830115,0.9472754687460568
7,competence,true,40,4,[4],36,0.9638052338052339,0.9445727660433543
7,competence,true,40,1+2,"[1,2]",80,0.9665830115830115,0.9499692129103894
7,competence,true,40,1+3,"[1,3]",76,0.9665830115830115,0.9529103893809776
7,competence,true,40,1+4,"[1,4]",76,0.9638052338052339,0.9502076866782749
7,competence,true,40,2+3,"[2,3]",76,0.9693607893607894,0.9443342922754686
7,competence,true,40,2+4,"[2,4]",76,0.9610274560274561,0.9527559492265374
7,competence,true,40,3+4,"[3,4]",72,0.9665830115830115,0.9473505438211319
7,random,pseudo,5,0,[],0,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,1,[1],5,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,2,[2],5,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,3,[3],5,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,4,[4],5,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,1+2,"[1,2]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,1+3,"[1,3]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,1+4,"[1,4]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,2+3,"[2,3]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,2+4,"[2,4]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,5,3+4,"[3,4]",10,0.9638052338052339,0.9417949882655764
7,random,pseudo,10,0,[],0,0.9638052338052339,0.9417949882655764
7,random,pseudo,10,1,[1],10,0.9638052338052339,0.9472754687460568
7,random,pseudo,10,2,[2],10,0.9611025311025312,0.9473548338254221
7,random,pseudo,10,3,[3],10,0.9610274560274561,0.9445727660433543
7,random,pseudo,10,4,[4],10,0.9610274560274561,0.947429908900497
7,random,pseudo,10,1+2,"[1,2]",20,0.9583247533247533,0.9473548338254221
7,random,pseudo,10,1+3,"[1,3]",20,0.9638052338052339,0.9472754687460568
7,random,pseudo,10,1+4,"[1,4]",20,0.9610274560274561,0.9501326116031998
7,random,pseudo,10,2+3,"[2,3]",20,0.9583247533247533,0.9473548338254221
7,random,pseudo,10,2+4,"[2,4]",20,0.9583247533247533,0.9529103893809776
7,random,pseudo,10,3+4,"[3,4]",20,0.9610274560274561,0.9502076866782749
7,random,pseudo,20,0,[],0,0.9638052338052339,0.9417949882655764
7,random,pseudo,20,1,[1],20,0.9638052338052339,0.9472754687460568
7,random,pseudo,20,2,[2],20,0.9611025311025312,0.9473548338254221
7,random,pseudo,20,3,[3],20,0.9610274560274561,0.9527559492265375
7,random,pseudo,20,4,[4],20,0.9581703131703133,0.9363895828601709
7,random,pseudo,20,1+2,"[1,2]",40,0.9666580866580867,0.9445770560476442
7,random,pseudo,20,1+3,"[1,3]",40,0.9638052338052339,0.9527559492265375
7,random,pseudo,20,1+4,"[1,4]",40,0.9638052338052339,0.9334484063895827
7,random,pseudo,20,2+3,"[2,3]",40,0.9610274560274561,0.9470369949781714
7,random,pseudo,20,2+4,"[2,4]",40,0.9583247533247533,0.93059555353673
7,random,pseudo,20,3+4,"[3,4]",40,0.9610274560274561,0.9418700633406514
7,random,pseudo,40,0,[],0,0.9638052338052339,0.9417949882655764
7,random,pseudo,40,1,[1],40,0.9638052338052339,0.9500532465238347
7,random,pseudo,40,2,[2],40,0.9583998283998284,0.9444136573548338
7,random,pseudo,40,3,[3],36,0.9638052338052339,0.9525925505337269
7,random,pseudo,40,4,[4],37,0.961102531102531,0.947500693971282
7,random,pseudo,40,1+2,"[1,2]",80,0.9583247533247533,0.9470369949781714
7,random,pseudo,40,1+3,"[1,3]",76,0.9666580866580867,0.9582364297070178
7,random,pseudo,40,1+4,"[1,4]",77,0.9611025311025312,0.9474256188962071
7,random,pseudo,40,2+3,"[2,3]",76,0.9583998283998284,0.9498147727559493
7,random,pseudo,40,2+4,"[2,4]",77,0.9556971256971257,0.950203396673985
7,random,pseudo,40,3+4,"[3,4]",73,0.9638803088803088,0.9529060993766876
7,random,true,5,0,[],0,0.9638052338052339,0.9417949882655764
7,random,true,5,1,[1],5,0.9638052338052339,0.9417949882655764
7,random,true,5,2,[2],5,0.9638052338052339,0.9417949882655764
7,random,true,5,3,[3],5,0.9638052338052339,0.9417949882655764
7,random,true,5,4,[4],5,0.9610274560274561,0.9444976909682792
7,random,true,5,1+2,"[1,2]",10,0.9638052338052339,0.9417949882655764
7,random,true,5,1+3,"[1,3]",10,0.9638052338052339,0.9417949882655764
7,random,true,5,1+4,"[1,4]",10,0.9610274560274561,0.9444976909682792
7,random,true,5,2+3,"[2,3]",10,0.9638052338052339,0.9417949882655764
7,random,true,5,2+4,"[2,4]",10,0.9610274560274561,0.9444976909682792
7,random,true,5,3+4,"[3,4]",10,0.9610274560274561,0.9444976909682792
7,random,true,10,0,[],0,0.9638052338052339,0.9417949882655764
7,random,true,10,1,[1],10,0.9638052338052339,0.9417949882655764
7,random,true,10,2,[2],10,0.9610274560274561,0.9417949882655764
7,random,true,10,3,[3],10,0.9610274560274561,0.9445727660433543
7,random,true,10,4,[4],10,0.9610274560274561,0.947429908900497
7,random,true,10,1+2,"[1,2]",20,0.9638052338052339,0.9445727660433543
7,random,true,10,1+3,"[1,3]",20,0.9638052338052339,0.9445727660433543
7,random,true,10,1+4,"[1,4]",20,0.9610274560274561,0.9502076866782749
7,random,true,10,2+3,"[2,3]",20,0.9610274560274561,0.9445727660433543
7,random,true,10,2+4,"[2,4]",20,0.9610274560274561,0.9445727660433543
7,random,true,10,3+4,"[3,4]",20,0.9610274560274561,0.9502076866782749
7,random,true,20,0,[],0,0.9638052338052339,0.9417949882655764
7,random,true,20,1,[1],20,0.9665830115830115,0.9472754687460571
7,random,true,20,2,[2],20,0.9638052338052339,0.9444976909682792
7,random,true,20,3,[3],20,0.961027456027456,0.9470369949781714
7,random,true,20,4,[4],20,0.9665079365079364,0.9446521311227192
7,random,true,20,1+2,"[1,2]",40,0.9638052338052339,0.9472754687460571
7,random,true,20,1+3,"[1,3]",40,0.9665830115830115,0.9498147727559493
7,random,true,20,1+4,"[1,4]",40,0.9692857142857143,0.947429908900497
7,random,true,20,2+3,"[2,3]",40,0.9638052338052339,0.9497396976808741
7,random,true,20,2+4,"[2,4]",40,0.9665079365079364,0.9446521311227192
7,random,true,20,3+4,"[3,4]",40,0.9637301587301588,0.9471163600575364
7,random,true,40,0,[],0,0.9638052338052339,0.9417949882655764
7,random,true,40,1,[1],40,0.9665830115830115,0.9472754687460568
7,random,true,40,2,[2],40,0.9638052338052339,0.9475139425139425
7,random,true,40,3,[3],36,0.9638052338052339,0.9498147727559492
7,random,true,40,4,[4],37,0.9638052338052339,0.9446521311227192
7,random,true,40,1+2,"[1,2]",80,0.9638052338052339,0.9471120700532465
7,random,true,40,1+3,"[1,3]",76,0.9693607893607894,0.9552952532364296
7,random,true,40,1+4,"[1,4]",77,0.9638052338052339,0.9526719156130922
7,random,true,40,2+3,"[2,3]",76,0.9582496782496781,0.9498147727559492
7,random,true,40,2+4,"[2,4]",77,0.9638052338052339,0.947429908900497
7,random,true,40,3+4,"[3,4]",73,0.9638052338052339,0.9471914351326115
8,competence,pseudo,5,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,pseudo,5,1,[1],5,0.9666537966537966,0.9550345723875135
8,competence,pseudo,5,2,[2],5,0.9665744315744315,0.9496291669821082
8,competence,pseudo,5,3,[3],5,0.9667288717288717,0.9496291669821082
8,competence,pseudo,5,4,[4],5,0.9667288717288717,0.9496291669821082
8,competence,pseudo,5,1+2,"[1,2]",10,0.9666537966537966,0.9550345723875135
8,competence,pseudo,5,1+3,"[1,3]",10,0.9666537966537966,0.9550345723875135
8,competence,pseudo,5,1+4,"[1,4]",10,0.9639510939510938,0.9550345723875135
8,competence,pseudo,5,2+3,"[2,3]",10,0.9665744315744315,0.9496291669821082
8,competence,pseudo,5,2+4,"[2,4]",10,0.9638717288717288,0.9496291669821082
8,competence,pseudo,5,3+4,"[3,4]",10,0.9693522093522093,0.9496291669821082
8,competence,pseudo,10,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,pseudo,10,1,[1],10,0.9667288717288717,0.9439102127337422
8,competence,pseudo,10,2,[2],10,0.9637966537966538,0.9496291669821082
8,competence,pseudo,10,3,[3],10,0.9667288717288717,0.9496291669821082
8,competence,pseudo,10,4,[4],10,0.9694315744315742,0.9496291669821082
8,competence,pseudo,10,1+2,"[1,2]",20,0.9637966537966538,0.9468513892043304
8,competence,pseudo,10,1+3,"[1,3]",20,0.9667288717288717,0.9439102127337422
8,competence,pseudo,10,1+4,"[1,4]",20,0.9667288717288717,0.9439102127337422
8,competence,pseudo,10,2+3,"[2,3]",20,0.9610188760188759,0.9496291669821082
8,competence,pseudo,10,2+4,"[2,4]",20,0.9637966537966538,0.9496291669821082
8,competence,pseudo,10,3+4,"[3,4]",20,0.9694315744315742,0.94668799051152
8,competence,pseudo,20,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,pseudo,20,1,[1],20,0.9582368082368081,0.9522567946097359
8,competence,pseudo,20,2,[2],20,0.9665744315744315,0.952406944759886
8,competence,pseudo,20,3,[3],20,0.9693522093522093,0.9524952683776213
8,competence,pseudo,20,4,[4],20,0.9694315744315742,0.9439102127337421
8,competence,pseudo,20,1+2,"[1,2]",40,0.9553796653796652,0.9522567946097358
8,competence,pseudo,20,1+3,"[1,3]",40,0.9582368082368081,0.9524201933025462
8,competence,pseudo,20,1+4,"[1,4]",40,0.9582368082368081,0.9467763141292552
8,competence,pseudo,20,2+3,"[2,3]",40,0.9693522093522093,0.9580508239331769
8,competence,pseudo,20,2+4,"[2,4]",40,0.9694315744315742,0.952406944759886
8,competence,pseudo,20,3+4,"[3,4]",40,0.9693522093522093,0.9495540919070331
8,competence,pseudo,40,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,pseudo,40,1,[1],40,0.9498991848991849,0.9440736114265527
8,competence,pseudo,40,2,[2],36,0.9583161733161732,0.952406944759886
8,competence,pseudo,40,3,[3],40,0.9553839553839554,0.9524952683776213
8,competence,pseudo,40,4,[4],35,0.9694315744315742,0.94668799051152
8,competence,pseudo,40,1+2,"[1,2]",76,0.9498991848991849,0.9468513892043303
8,competence,pseudo,40,1+3,"[1,3]",80,0.9497447447447447,0.9497174905998437
8,competence,pseudo,40,1+4,"[1,4]",75,0.9471964821964823,0.9495540919070331
8,competence,pseudo,40,2+3,"[2,3]",76,0.9526061776061777,0.9580508239331769
8,competence,pseudo,40,2+4,"[2,4]",71,0.9637966537966538,0.9496291669821082
8,competence,pseudo,40,3+4,"[3,4]",75,0.958161733161733,0.9524952683776213
8,competence,true,5,0,[],0,0.9722093522093521,0.9496291669821082
8,competence,true,5,1,[1],5,0.9666537966537966,0.9550345723875135
8,competence,true,5,2,[2],5,0.9665744315744315,0.9496291669821082
8,competence,true,5,3,[3],5,0.9667288717288717,0.9496291669821082
