delta,b,s,ell,h,valid,dV_analytic,classification
0.3,-0.925,-0.9466666666666667,0.016000000000000014,-0.12750000000000003,False,,
0.3,-0.925,-0.915,0.025499999999999967,-0.12750000000000003,False,,
0.3,-0.925,-0.8833333333333333,0.03500000000000003,-0.12750000000000003,False,,
0.3,-0.925,-0.8516666666666667,0.044499999999999984,-0.12750000000000003,False,,
0.3,-0.925,-0.8200000000000001,0.05399999999999999,-0.12750000000000003,False,,
0.3,-0.925,-0.7883333333333333,0.0635,-0.12750000000000003,False,,
0.3,-0.925,-0.7566666666666667,0.07299999999999998,-0.12750000000000003,False,,
0.3,-0.925,-0.7250000000000001,0.08249999999999996,-0.12750000000000003,False,,
0.3,-0.925,-0.6933333333333334,0.092,-0.12750000000000003,False,,
0.3,-0.925,-0.6616666666666667,0.10149999999999998,-0.12750000000000003,False,,
0.3,-0.925,-0.63,0.11099999999999999,-0.12750000000000003,False,,
0.3,-0.925,-0.5983333333333334,0.12049999999999997,-0.12750000000000003,False,,
0.3,-0.925,-0.5666666666666667,0.13,-0.12750000000000003,False,,
0.3,-0.925,-0.535,0.13949999999999999,-0.12750000000000003,False,,
0.3,-0.925,-0.5033333333333334,0.14899999999999997,-0.12750000000000003,False,,
0.3,-0.925,-0.4716666666666667,0.1585,-0.12750000000000003,False,,
0.3,-0.925,-0.44000000000000006,0.16799999999999998,-0.12750000000000003,False,,
0.3,-0.925,-0.40833333333333344,0.17749999999999996,-0.12750000000000003,False,,
0.3,-0.925,-0.3766666666666667,0.187,-0.12750000000000003,False,,
0.3,-0.925,-0.3450000000000001,0.19649999999999995,-0.12750000000000003,False,,
0.3,-0.925,-0.31333333333333346,0.20599999999999996,-0.12750000000000003,False,,
0.3,-0.925,-0.28166666666666673,0.21549999999999997,-0.12750000000000003,False,,
0.3,-0.925,-0.2500000000000001,0.22499999999999998,-0.12750000000000003,False,,
0.3,-0.925,-0.21833333333333338,0.2345,-0.12750000000000003,False,,
0.3,-0.925,-0.18666666666666676,0.24399999999999997,-0.12750000000000003,False,,
0.3,-0.925,-0.15500000000000003,0.2535,-0.12750000000000003,False,,
0.3,-0.925,-0.12333333333333352,0.26299999999999996,-0.12750000000000003,False,,
0.3,-0.925,-0.09166666666666679,0.27249999999999996,-0.12750000000000003,False,,
0.3,-0.925,-0.06000000000000005,0.282,-0.12750000000000003,False,,
0.3,-0.925,-0.028333333333333544,0.2914999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.0033333333333331883,0.30099999999999993,-0.12750000000000003,False,,
0.3,-0.925,0.03499999999999992,0.31049999999999994,-0.12750000000000003,False,,
0.3,-0.925,0.06666666666666665,0.32,-0.12750000000000003,False,,
0.3,-0.925,0.09833333333333316,0.32949999999999996,-0.12750000000000003,False,,
0.3,-0.925,0.1299999999999999,0.33899999999999997,-0.12750000000000003,False,,
0.3,-0.925,0.16166666666666663,0.3485,-0.12750000000000003,False,,
0.3,-0.925,0.19333333333333313,0.35799999999999993,-0.12750000000000003,False,,
0.3,-0.925,0.22499999999999987,0.36749999999999994,-0.12750000000000003,False,,
0.3,-0.925,0.2566666666666666,0.37699999999999995,-0.12750000000000003,False,,
0.3,-0.925,0.2883333333333331,0.3864999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.31999999999999984,0.3959999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.35166666666666657,0.40549999999999997,-0.12750000000000003,False,,
0.3,-0.925,0.3833333333333331,0.4149999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.4149999999999998,0.42449999999999993,-0.12750000000000003,False,,
0.3,-0.925,0.44666666666666655,0.43399999999999994,-0.12750000000000003,False,,
0.3,-0.925,0.47833333333333306,0.4434999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.5099999999999998,0.45299999999999996,-0.12750000000000003,False,,
0.3,-0.925,0.5416666666666665,0.4624999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.573333333333333,0.47199999999999986,-0.12750000000000003,False,,
0.3,-0.925,0.6049999999999998,0.48149999999999993,-0.12750000000000003,False,,
0.3,-0.925,0.6366666666666665,0.49099999999999994,-0.12750000000000003,False,,
0.3,-0.925,0.6683333333333332,0.5005,-0.12750000000000003,False,,
0.3,-0.925,0.6999999999999997,0.5099999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.7316666666666665,0.5195,-0.12750000000000003,False,,
0.3,-0.925,0.7633333333333332,0.5289999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.7949999999999997,0.5384999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.8266666666666664,0.5479999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.8583333333333332,0.5574999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.8899999999999999,0.567,-0.12750000000000003,False,,
0.3,-0.925,0.9216666666666666,0.5765,-0.12750000000000003,False,,
0.3,-0.925,0.9533333333333329,0.5859999999999999,-0.12750000000000003,False,,
0.3,-0.925,0.9849999999999997,0.5954999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.0166666666666664,0.6049999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.0483333333333331,0.6144999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.0799999999999998,0.6239999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.1116666666666666,0.6335,-0.12750000000000003,False,,
0.3,-0.925,1.1433333333333329,0.6429999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.1749999999999996,0.6524999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.2066666666666663,0.6619999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.238333333333333,0.6714999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.2699999999999998,0.6809999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.3016666666666665,0.6904999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.3333333333333333,0.7,-0.12750000000000003,False,,
0.3,-0.925,1.3649999999999995,0.7094999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.3966666666666663,0.7189999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.428333333333333,0.7284999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.4599999999999997,0.7379999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.4916666666666665,0.7474999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.5233333333333332,0.7569999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.5549999999999995,0.7664999999999997,-0.12750000000000003,False,,
0.3,-0.925,1.5866666666666662,0.7759999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.618333333333333,0.7854999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.6499999999999997,0.7949999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.6816666666666664,0.8045,-0.12750000000000003,False,,
0.3,-0.925,1.7133333333333332,0.8139999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.7449999999999994,0.8234999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.7766666666666662,0.8329999999999997,-0.12750000000000003,False,,
0.3,-0.925,1.808333333333333,0.8424999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.8399999999999996,0.8519999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.8716666666666664,0.8614999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.903333333333333,0.871,-0.12750000000000003,False,,
0.3,-0.925,1.9349999999999998,0.8804999999999998,-0.12750000000000003,False,,
0.3,-0.925,1.9666666666666661,0.8899999999999999,-0.12750000000000003,False,,
0.3,-0.925,1.9983333333333329,0.8994999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.0299999999999994,0.9089999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.0616666666666665,0.9184999999999999,-0.12750000000000003,False,,
0.3,-0.925,2.093333333333333,0.9279999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.125,0.9375,-0.12750000000000003,False,,
0.3,-0.925,2.1566666666666663,0.9469999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.1883333333333326,0.9564999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.2199999999999998,0.966,-0.12750000000000003,False,,
0.3,-0.925,2.251666666666666,0.9754999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.283333333333333,0.9849999999999999,-0.12750000000000003,False,,
0.3,-0.925,2.3149999999999995,0.9944999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.346666666666666,1.0039999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.378333333333333,1.0134999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.4099999999999993,1.0229999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.4416666666666664,1.0325,-0.12750000000000003,False,,
0.3,-0.925,2.4733333333333327,1.0419999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.505,1.0514999999999999,-0.12750000000000003,False,,
0.3,-0.925,2.536666666666666,1.0609999999999997,-0.12750000000000003,False,,
0.3,-0.925,2.5683333333333325,1.0704999999999998,-0.12750000000000003,False,,
0.3,-0.925,2.6,1.08,-0.12750000000000003,False,,
0.3,-0.9,-1.2,-0.06,-0.12000000000000002,False,,
0.3,-0.9,-1.1683333333333332,-0.05049999999999999,-0.12000000000000002,False,,
0.3,-0.9,-1.1366666666666667,-0.041000000000000036,-0.12000000000000002,False,,
0.3,-0.9,-1.105,-0.03149999999999997,-0.12000000000000002,False,,
0.3,-0.9,-1.0733333333333333,-0.021999999999999964,-0.12000000000000002,False,,
0.3,-0.9,-1.0416666666666665,-0.012499999999999956,-0.12000000000000002,False,,
0.3,-0.9,-1.01,-0.0030000000000000027,-0.12000000000000002,False,,
0.3,-0.9,-0.9783333333333333,0.006500000000000006,-0.12000000000000002,False,,
0.3,-0.9,-0.9466666666666667,0.016000000000000014,-0.12000000000000002,False,,
0.3,-0.9,-0.915,0.025499999999999967,-0.12000000000000002,False,,
0.3,-0.9,-0.8833333333333333,0.03500000000000003,-0.12000000000000002,False,,
0.3,-0.9,-0.8516666666666667,0.044499999999999984,-0.12000000000000002,False,,
0.3,-0.9,-0.8200000000000001,0.05399999999999999,-0.12000000000000002,False,,
0.3,-0.9,-0.7883333333333333,0.0635,-0.12000000000000002,False,,
0.3,-0.9,-0.7566666666666667,0.07299999999999998,-0.12000000000000002,False,,
0.3,-0.9,-0.7250000000000001,0.08249999999999996,-0.12000000000000002,False,,
0.3,-0.9,-0.6933333333333334,0.092,-0.12000000000000002,False,,
0.3,-0.9,-0.6616666666666667,0.10149999999999998,-0.12000000000000002,False,,
0.3,-0.9,-0.63,0.11099999999999999,-0.12000000000000002,False,,
0.3,-0.9,-0.5983333333333334,0.12049999999999997,-0.12000000000000002,False,,
0.3,-0.9,-0.5666666666666667,0.13,-0.12000000000000002,False,,
0.3,-0.9,-0.535,0.13949999999999999,-0.12000000000000002,False,,
0.3,-0.9,-0.5033333333333334,0.14899999999999997,-0.12000000000000002,False,,
0.3,-0.9,-0.4716666666666667,0.1585,-0.12000000000000002,False,,
0.3,-0.9,-0.44000000000000006,0.16799999999999998,-0.12000000000000002,False,,
0.3,-0.9,-0.40833333333333344,0.17749999999999996,-0.12000000000000002,False,,
0.3,-0.9,-0.3766666666666667,0.187,-0.12000000000000002,False,,
0.3,-0.9,-0.3450000000000001,0.19649999999999995,-0.12000000000000002,False,,
0.3,-0.9,-0.31333333333333346,0.20599999999999996,-0.12000000000000002,False,,
0.3,-0.9,-0.28166666666666673,0.21549999999999997,-0.12000000000000002,False,,
0.3,-0.9,-0.2500000000000001,0.22499999999999998,-0.12000000000000002,False,,
0.3,-0.9,-0.21833333333333338,0.2345,-0.12000000000000002,False,,
0.3,-0.9,-0.18666666666666676,0.24399999999999997,-0.12000000000000002,False,,
0.3,-0.9,-0.15500000000000003,0.2535,-0.12000000000000002,False,,
0.3,-0.9,-0.12333333333333352,0.26299999999999996,-0.12000000000000002,False,,
0.3,-0.9,-0.09166666666666679,0.27249999999999996,-0.12000000000000002,False,,
0.3,-0.9,-0.06000000000000005,0.282,-0.12000000000000002,False,,
0.3,-0.9,-0.028333333333333544,0.2914999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.0033333333333331883,0.30099999999999993,-0.12000000000000002,False,,
0.3,-0.9,0.03499999999999992,0.31049999999999994,-0.12000000000000002,False,,
0.3,-0.9,0.06666666666666665,0.32,-0.12000000000000002,False,,
0.3,-0.9,0.09833333333333316,0.32949999999999996,-0.12000000000000002,False,,
0.3,-0.9,0.1299999999999999,0.33899999999999997,-0.12000000000000002,False,,
0.3,-0.9,0.16166666666666663,0.3485,-0.12000000000000002,False,,
0.3,-0.9,0.19333333333333313,0.35799999999999993,-0.12000000000000002,False,,
0.3,-0.9,0.22499999999999987,0.36749999999999994,-0.12000000000000002,False,,
0.3,-0.9,0.2566666666666666,0.37699999999999995,-0.12000000000000002,False,,
0.3,-0.9,0.2883333333333331,0.3864999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.31999999999999984,0.3959999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.35166666666666657,0.40549999999999997,-0.12000000000000002,False,,
0.3,-0.9,0.3833333333333331,0.4149999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.4149999999999998,0.42449999999999993,-0.12000000000000002,False,,
0.3,-0.9,0.44666666666666655,0.43399999999999994,-0.12000000000000002,False,,
0.3,-0.9,0.47833333333333306,0.4434999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.5099999999999998,0.45299999999999996,-0.12000000000000002,False,,
0.3,-0.9,0.5416666666666665,0.4624999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.573333333333333,0.47199999999999986,-0.12000000000000002,False,,
0.3,-0.9,0.6049999999999998,0.48149999999999993,-0.12000000000000002,False,,
0.3,-0.9,0.6366666666666665,0.49099999999999994,-0.12000000000000002,False,,
0.3,-0.9,0.6683333333333332,0.5005,-0.12000000000000002,False,,
0.3,-0.9,0.6999999999999997,0.5099999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.7316666666666665,0.5195,-0.12000000000000002,False,,
0.3,-0.9,0.7633333333333332,0.5289999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.7949999999999997,0.5384999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.8266666666666664,0.5479999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.8583333333333332,0.5574999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.8899999999999999,0.567,-0.12000000000000002,False,,
0.3,-0.9,0.9216666666666666,0.5765,-0.12000000000000002,False,,
0.3,-0.9,0.9533333333333329,0.5859999999999999,-0.12000000000000002,False,,
0.3,-0.9,0.9849999999999997,0.5954999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.0166666666666664,0.6049999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.0483333333333331,0.6144999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.0799999999999998,0.6239999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.1116666666666666,0.6335,-0.12000000000000002,False,,
0.3,-0.9,1.1433333333333329,0.6429999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.1749999999999996,0.6524999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.2066666666666663,0.6619999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.238333333333333,0.6714999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.2699999999999998,0.6809999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.3016666666666665,0.6904999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.3333333333333333,0.7,-0.12000000000000002,False,,
0.3,-0.9,1.3649999999999995,0.7094999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.3966666666666663,0.7189999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.428333333333333,0.7284999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.4599999999999997,0.7379999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.4916666666666665,0.7474999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.5233333333333332,0.7569999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.5549999999999995,0.7664999999999997,-0.12000000000000002,False,,
0.3,-0.9,1.5866666666666662,0.7759999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.618333333333333,0.7854999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.6499999999999997,0.7949999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.6816666666666664,0.8045,-0.12000000000000002,False,,
0.3,-0.9,1.7133333333333332,0.8139999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.7449999999999994,0.8234999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.7766666666666662,0.8329999999999997,-0.12000000000000002,False,,
0.3,-0.9,1.808333333333333,0.8424999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.8399999999999996,0.8519999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.8716666666666664,0.8614999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.903333333333333,0.871,-0.12000000000000002,False,,
0.3,-0.9,1.9349999999999998,0.8804999999999998,-0.12000000000000002,False,,
0.3,-0.9,1.9666666666666661,0.8899999999999999,-0.12000000000000002,False,,
0.3,-0.9,1.9983333333333329,0.8994999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.0299999999999994,0.9089999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.0616666666666665,0.9184999999999999,-0.12000000000000002,False,,
0.3,-0.9,2.093333333333333,0.9279999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.125,0.9375,-0.12000000000000002,False,,
0.3,-0.9,2.1566666666666663,0.9469999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.1883333333333326,0.9564999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.2199999999999998,0.966,-0.12000000000000002,False,,
0.3,-0.9,2.251666666666666,0.9754999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.283333333333333,0.9849999999999999,-0.12000000000000002,False,,
0.3,-0.9,2.3149999999999995,0.9944999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.346666666666666,1.0039999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.378333333333333,1.0134999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.4099999999999993,1.0229999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.4416666666666664,1.0325,-0.12000000000000002,False,,
0.3,-0.9,2.4733333333333327,1.0419999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.505,1.0514999999999999,-0.12000000000000002,False,,
0.3,-0.9,2.536666666666666,1.0609999999999997,-0.12000000000000002,False,,
0.3,-0.9,2.5683333333333325,1.0704999999999998,-0.12000000000000002,False,,
0.3,-0.9,2.6,1.08,-0.12000000000000002,False,,
0.3,-0.875,-1.2,-0.06,-0.11250000000000002,False,,
0.3,-0.875,-1.1683333333333332,-0.05049999999999999,-0.11250000000000002,False,,
0.3,-0.875,-1.1366666666666667,-0.041000000000000036,-0.11250000000000002,False,,
0.3,-0.875,-1.105,-0.03149999999999997,-0.11250000000000002,False,,
0.3,-0.875,-1.0733333333333333,-0.021999999999999964,-0.11250000000000002,False,,
0.3,-0.875,-1.0416666666666665,-0.012499999999999956,-0.11250000000000002,False,,
0.3,-0.875,-1.01,-0.0030000000000000027,-0.11250000000000002,False,,
0.3,-0.875,-0.9783333333333333,0.006500000000000006,-0.11250000000000002,False,,
0.3,-0.875,-0.9466666666666667,0.016000000000000014,-0.11250000000000002,False,,
0.3,-0.875,-0.915,0.025499999999999967,-0.11250000000000002,False,,
0.3,-0.875,-0.8833333333333333,0.03500000000000003,-0.11250000000000002,False,,
0.3,-0.875,-0.8516666666666667,0.044499999999999984,-0.11250000000000002,False,,
0.3,-0.875,-0.8200000000000001,0.05399999999999999,-0.11250000000000002,False,,
0.3,-0.875,-0.7883333333333333,0.0635,-0.11250000000000002,False,,
0.3,-0.875,-0.7566666666666667,0.07299999999999998,-0.11250000000000002,False,,
0.3,-0.875,-0.7250000000000001,0.08249999999999996,-0.11250000000000002,False,,
0.3,-0.875,-0.6933333333333334,0.092,-0.11250000000000002,False,,
0.3,-0.875,-0.6616666666666667,0.10149999999999998,-0.11250000000000002,False,,
0.3,-0.875,-0.63,0.11099999999999999,-0.11250000000000002,False,,
0.3,-0.875,-0.5983333333333334,0.12049999999999997,-0.11250000000000002,False,,
0.3,-0.875,-0.5666666666666667,0.13,-0.11250000000000002,False,,
0.3,-0.875,-0.535,0.13949999999999999,-0.11250000000000002,False,,
0.3,-0.875,-0.5033333333333334,0.14899999999999997,-0.11250000000000002,False,,
0.3,-0.875,-0.4716666666666667,0.1585,-0.11250000000000002,False,,
0.3,-0.875,-0.44000000000000006,0.16799999999999998,-0.11250000000000002,False,,
0.3,-0.875,-0.40833333333333344,0.17749999999999996,-0.11250000000000002,False,,
0.3,-0.875,-0.3766666666666667,0.187,-0.11250000000000002,False,,
0.3,-0.875,-0.3450000000000001,0.19649999999999995,-0.11250000000000002,False,,
0.3,-0.875,-0.31333333333333346,0.20599999999999996,-0.11250000000000002,False,,
0.3,-0.875,-0.28166666666666673,0.21549999999999997,-0.11250000000000002,False,,
0.3,-0.875,-0.2500000000000001,0.22499999999999998,-0.11250000000000002,False,,
0.3,-0.875,-0.21833333333333338,0.2345,-0.11250000000000002,False,,
0.3,-0.875,-0.18666666666666676,0.24399999999999997,-0.11250000000000002,False,,
0.3,-0.875,-0.15500000000000003,0.2535,-0.11250000000000002,False,,
0.3,-0.875,-0.12333333333333352,0.26299999999999996,-0.11250000000000002,False,,
0.3,-0.875,-0.09166666666666679,0.27249999999999996,-0.11250000000000002,False,,
0.3,-0.875,-0.06000000000000005,0.282,-0.11250000000000002,False,,
0.3,-0.875,-0.028333333333333544,0.2914999999999999,-0.11250000000000002,False,,
0.3,-0.875,0.0033333333333331883,0.30099999999999993,-0.11250000000000002,False,,
0.3,-0.875,0.03499999999999992,0.31049999999999994,-0.11250000000000002,False,,
0.3,-0.875,0.06666666666666665,0.32,-0.11250000000000002,False,,
0.3,-0.875,0.09833333333333316,0.32949999999999996,-0.11250000000000002,False,,
0.3,-0.875,0.1299999999999999,0.33899999999999997,-0.11250000000000002,False,,
0.3,-0.875,0.16166666666666663,0.3485,-0.11250000000000002,False,,
